,id_left,lat,lon
156707,1a395520886427ba3f567898baedb135ae4f7884,-34.5837851704,-58.4232275935
190721,247eaf05b7acaa63dba1509815055146aac6d276,-34.5834952,-58.423540599999995
101813,aa50b2d57f7655ee675aced8652f8d42109d9040,-34.6455745,-58.4510728
168186,7fc04ad0e7494f25b49bb0d263d7a99cb77c4a61,-34.6455745,-58.4510728
101818,e7ffab3caf5636649868a4a1363976346ed36679,-34.5709244,-58.4429189
101825,1fce3d305f9a75f8df0866b60f5760e318b612c8,-34.5709244,-58.4429189
102734,23079ec37e4d9a38d7f6be4d9febb709c5883fb7,-34.5709995,-58.441403599999994
112366,a3af056dbfd99d740258772ec2945aee864d16ea,-34.570819,-58.44233199999999
230475,79515bf3b9f107b91ac24a81e5b7b84d067a14ce,-34.5702833,-58.442009899999995
101941,60f176a89d6d0b0a00bf184893d7cab03c583fb3,-34.628189500000005,-58.3723531
149053,bcd8d11ae457b97cc90fbce867d0e8ff5a1d1a49,-34.6300717,-58.373076
185442,9cf18f1f9b8d50d4eef084791d441261958645e9,-34.6288912,-58.372132900000004
188238,69b6ba9d510db97fc10bcc784de671c5ef5bfa25,-34.631516,-58.374019
213638,3bcff57f9e346c051e213ae89beb5cf9437f30dd,-34.631516,-58.374019
246493,852a5a24df9b992109a177eddb26c35bf84b9232,-34.631426399999995,-58.374201600000006
254397,d36cf7c7c1d9da22d7cc6c512adf991574d885aa,-34.631426399999995,-58.374201600000006
101976,5e181e88834f0362ed7c3a66074f8eb0bf37e299,-34.608578,-58.42531700000001
249444,086e0c607dcdd4612c9f376259966b9381346ae8,-34.608053999999996,-58.426232999999996
102046,0cc38d3fd127ccb45b126a136be0a2e39e698c2c,-34.600100299999994,-58.4682755
142070,4f01a249953cf26c93fcc62fbd7b47b3615580a7,-34.6014783667,-58.469460848100006
145624,37dc71a38525fdb5601fbfbeb8e3cbd49eb620f0,-34.601426000000004,-58.4670767
152508,760bd4a546b684b62289b7c6ea6ad6ed37d50c25,-34.6016359,-58.4698446
227927,ab4ef62f041de52111cc0830bd35f103eaba5593,-34.6020008879,-58.4680899475
102058,ebc6b8d4c1d2f036522694f7025fa6a489116549,-34.592060700000005,-58.49517420000001
103086,fd00923c2d2037812efeb4007b7a22f52687d915,-34.5924699,-58.4944042
174030,2de209ec1f2fa27fa6867281d2ee8563b2c45fb5,-34.5924699,-58.4944042
102330,11f25011614f65fe48d133c020c93fe340118b16,-34.6051830727,-58.4108577829
160018,18c16aeb7f2ffdf712bcc8916bd7bddeaeb4f449,-34.606389,-58.411817000000006
102340,4806860a5fd6f35d3efff12be1f9c6d5ddab0d7e,-34.580578499999994,-58.4226281
175215,c09bf86c80c1c445fbcc85b498064ffe11bfc235,-34.579880337,-58.4234703911
175216,3cb446ddc1ea2b87feec199e034930515040ce5b,-34.579880337,-58.4234703911
257612,52d94402ef97beff9df1f57359133dab818a6145,-34.5799012,-58.4235749
102349,10d20ff0469cf3e11d266623a8a7976e73fed8ee,-34.6301660622,-58.3705349603
171694,0443a0d3b4e34712f2aaf231824967bce0c0c6bb,-34.6301797,-58.3704786
102363,d72dc4e7470033828123364fe3ab846e9d5d99db,-34.603929,-58.399522999999995
113542,405807e9d6e22319b53ab8acafc4fe0764e84cc4,-34.604383,-58.398564
149079,1366a10ffd7ae2da943a77c07aa465c66e551eb9,-34.604159,-58.398514
171208,9b28bdf1dae5098b1e64407014fa0772a5664934,-34.60453,-58.3989
175086,c459c749c531d9d1bf86ea7a9432c0adf561434c,-34.60341939999999,-58.3995537
211456,13f11caab677a9faef27aacdde1ac83b93b6a901,-34.6040549,-58.399249
102375,9208f2069d651575174f2dc3f1d28ebf5352516d,-34.6243613,-58.414764500000004
115463,2c9d6794e2690f438c4addb0c544e2f9a29bfc14,-34.6235954,-58.41479150000001
102378,912678d6fa11d71ee1f3d77a599ef29bfd09022d,-34.6053847,-58.4077318
131943,2a9b0c1ccbc00baa6f4acebe926ee663123539b3,-34.606662299999996,-58.4087236
230746,4641448feb08b70382de903347c4724748649442,-34.605929499999995,-58.4082317
242998,9876deda62672ddee30fdf63901a51a482b6ac0a,-34.605923,-58.408367000000005
253571,a1816ab8d5a8c591861b77b420556dcdd9fe13d2,-34.605929499999995,-58.4082317
102386,781aa61516916fa27929a1e039c4e53ee579e4cd,-34.6270035,-58.469790599999996
102387,b0434610e7259bc5284d6d57f60628af08d8845a,-34.628644,-58.458367
117148,5264dd5d04eead50e4ac9c9753af57a6824ecb2f,-34.6288081,-58.4582123
157928,6a70976231749c602310cd401f81d26e0eee663f,-34.628944295100005,-58.4587678302
102390,8b7f6d41d5652b61eb93e359a1bde3c75ef50e81,-34.627549,-58.475260999999996
102392,d18c07c19906f8f0c08facda1f2d85d6561e7df2,-34.6219352,-58.4673314
102395,1b4dfcf68f5fa3335f7ac4062fcd5a088af302e9,-34.6225487,-58.4731417
234451,7ff901cfab2cec8d5da75995dd54846557fd9986,-34.6243907,-58.4722591
102397,a074b74ee26d2c7799aa74b974aad6a110a7f694,-34.6296554,-58.4606155
255399,792438c8e3b8280c33d7e808b9904e1e141b7148,-34.62953568,-58.46023941
102398,0241dd199b0b6fa8342dcaeb6d7d915ddc6b929d,-34.6256028323,-58.463926576700004
128601,0a456188cc014b6145c3a1750fdb3326af5dbffa,-34.6256028323,-58.463926576700004
140501,bf63d522a3043b4dc78ec691bd5de94dcdfca92f,-34.6250951,-58.463336899999995
173964,61cdf55fd1e7b08a8430697a7ce4dd640ab8c20e,-34.625968799999995,-58.4623808
206993,ce136500599910d5f18ff1dad5c3dec64054dcf1,-34.625547976,-58.463955634399994
102406,e9eac2fdd9f8ec2c610573048d80fc66003ab9a2,-34.5541641,-58.4669709
107329,f14c62503253ea323283fcd0eb7c1ddc788a4d74,-34.5550953,-58.46692660000001
114749,4bb695348e9b4ccc080f9a510c8867e731573cc9,-34.5554775,-58.46654960000001
130941,635d367fa49d1f11872a4d43b47719cfeb8afebd,-34.555482299999994,-58.466544799999994
152782,8b606aae64a51bd359a7fddcc67d9110cd1ba6dc,-34.5546421573,-58.46858356439999
184138,77053876ef4bd202d2f2923f07f54bf8f2387f44,-34.554339,-58.466674
190096,7073dd1685a77026b66acb1f063df2340f13061f,-34.5546171,-58.466749899999996
190137,addc13c5cc3611d27c4c00cb602d4114b77b03d0,-34.5546171,-58.466749899999996
191633,5ddeedd142af0942dcbaefc7c0415e6abc7c366e,-34.554284499999994,-58.4676164
192305,40e3a15f1fd52b3be21e4a98209a5623bc0f535e,-34.555848700000006,-58.466160200000004
194740,26a94b4e5f2895edba8fecd2df05836a8a4220f5,-34.554995299999995,-58.4659257
228612,b6cf226f562e5c28c3fb67ed59b4c5222d589a98,-34.554284499999994,-58.4676164
236015,2963c261aa2af54f3959f995eb3ff47d5c0bfd3c,-34.554284499999994,-58.4676164
248814,f57d1ea185d9e06608dc717a126f95ba07b613b9,-34.5544362942,-58.4666742362
251200,94505c73d93b888370962b6b104850cda3b72d64,-34.55473328,-58.466362
255222,935e930d2265c74870a95d75414f38a92c0751e7,-34.5539553,-58.4672179
102461,bec2968910f8b112c907f98b6393ce38dade71df,-34.610482899999994,-58.421308999999994
150173,0a5fe5ececd2af2aa9177868c3967c5ca2b9dff3,-34.6101415152,-58.4213224589
153590,de4cb63ae5a3c349ccef90e7fd805ca1ff18c197,-34.6101415152,-58.4213224589
153940,59fc54b702dc81f1411cccd8847a81067724b05a,-34.6101415152,-58.4213224589
184746,851fddac64e26181e4b6f82fec327017e5afe51a,-34.610482899999994,-58.421308999999994
102466,058fd3b9963a38348069342925bc9f443bddd717,-34.6154597,-58.4125404
144890,237ec0d21a560bd979e717dfb1cc23219c8abb9f,-34.6154499,-58.411205
227862,892bd4dea4a3f455e14abefa338902ab47eb323f,-34.6154499,-58.411205
102470,092c8f16b81a4d848b95bda00308a7bfd90240bb,-34.6050581,-58.427391
107878,e19dd7b7be9283f6e128f41e76e02d8055d1e0bb,-34.6050581,-58.427391
113817,790085662af462fb4e672fb016385acc8132e4f8,-34.6052721,-58.4274012
153367,8811d67874688aa6fd35909e1bc40ee44a41b063,-34.605872999999995,-58.4272537
173300,39fcbfbb54cb8c732873c053af9d34b97e163d6b,-34.604396942600005,-58.4259362126
200687,cf01529f93008f3b6b56de10db66e7435ea63a6e,-34.604991999999996,-58.42737579999999
200688,dad53250e9b2202500af6e5478ca0732b7ef02c6,-34.604991999999996,-58.42737579999999
200774,b56a92928c739aa2fe952e8970234c6f10cd0f89,-34.604991999999996,-58.42737579999999
200775,f9779e05b87676cd67dbab4ea41ef17f399c70c4,-34.604991999999996,-58.42737579999999
208406,ab4856fe6d79aa85d930d31ee0a9a0c26dd6afe5,-34.604368,-58.4259312
232645,562b92bdb1429dc03c7263f646f3618d8d405a09,-34.6058404,-58.4261216
256670,156b7dbd4071c6a1501509cdf717613cfc30ff0f,-34.604366299999995,-58.42593002
102472,7b48955c8ffa542d302db0712645e024cc817b96,-34.6044497,-58.424599300000004
131947,f3b100c67151299b22cc044a40d8d2f6005a0c15,-34.6036104,-58.42567579999999
194243,630d3d5a4a47534c643d7689a7e4ee46403889bc,-34.603731700000004,-58.4243564
102479,40e87fbc9559d55780c4838cb16787ee15dad0f5,-34.622605,-58.422222999999995
102481,8cee99cef1f65a6dacda9c6ab31ddf8c4a0e40c9,-34.61288,-58.414317000000004
102517,744b76a37fb5d64bb8db389c0d28629960be4586,-34.5925236,-58.4130614
102651,4dba9f6c3b11d256c3f84f0343e37849d2c371b4,-34.592523799999995,-58.4130625
103190,0d63415682febd9d62e3f59b8c276d17c87724ed,-34.592523799999995,-58.4130625
103195,a13a6e97738e092f14bb5612bc7ffc5283ff5cf2,-34.5925236,-58.4130614
128286,ec0d0e6767342305c98a6331cda024db39a72110,-34.59268,-58.413559
134516,cad318f4cee5eb89d7059b4d676f570c89a323ac,-34.592898,-58.4134066
146645,1e5d0c5df55b0ab664e209b0481aa24932d98c19,-34.5929424,-58.4134417
149436,2b04d466913beee1a52f78a2d861975497627a6c,-34.5917311146,-58.413705020600005
149498,7eadd2d869cf550d96ad89088f66e4e409ed5e1c,-34.5927923386,-58.413394125100005
149502,4ab63c5fd9951104adc75ec2c01a8fa0cf025ddf,-34.591907,-58.413712
102519,5e877bba4b2c8c95a6bdc08d9b75a092767107d8,-34.5823771,-58.438034200000004
104918,b2296db2e8d474ff577ae34162b7dd879a612cc7,-34.5841483469,-58.440194516800005
115255,743cd7d533242f825ac89d4d213bfbdf696cf51c,-34.584747,-58.440785
138680,bf997b3ee81a3093ce56bc8c75d02daf7bfb1a8a,-34.5846627,-58.4390128
141872,627e94c0fa15b9e9b582b247520d07ac2004237d,-34.583546521100004,-58.4387246688
144193,32fab6f6119c688a5780a4db92ac50631f5c9ced,-34.5849356,-58.439192500000004
153334,b07c45c8844a8bfc358ea6e7dc30349daffd05cc,-34.582536,-58.436423600000005
162532,ff07998f5c199278564577c6dfa7de7f9a199dcd,-34.5842663298,-58.4401733512
162619,2ae987448b8683d2d56b19a51db936d3cdf43fff,-34.5842663298,-58.4401733512
171384,5a6941aed8e3f45046b2bed5a3ae9d87bbdebeb2,-34.5830067767,-58.4370216619
208693,14d73427226e8878fdfa41f5d4ba17c9cfa66cfa,-34.5828927149,-58.4378259841
228988,1899a0f1c729406a013dbe14639bdb071827fc69,-34.584902299999996,-58.439141000000006
247970,b1528fac04d23be35b68e5b2add3c7b41514cdb8,-34.584747,-58.440785
102534,adf9a65df26968611aa8d5acd9347efd064b1bb4,-34.589673100000006,-58.406277100000004
153627,c3191d4029ff655d3fe7112b66bb74e65aff7d2b,-34.5898135132,-58.4061677049
153886,2adfcbb392781a54a8c77b14ebe2dfe87532bfd4,-34.5898135132,-58.4061677049
167284,fee33649668b8d9d348963eac894e50534cff356,-34.590824,-58.406195999999994
168647,bdb98f69cdb6abb853f0dee93c64e3bd20340f78,-34.5898529,-58.406267500000006
168648,10d9f6cf041d580d54a7438d818c44ecffda3bfa,-34.5898529,-58.406267500000006
102543,8b800d290a869d78adcaccf58fdc4b62eb37fc70,-34.5834315,-58.4040199
176241,f8b8c6b9c88b872a50bb282180d33c6c4d1f56a2,-34.583276299999994,-58.403119200000006
179870,c99ff89f3b6a6f52ababb5974c7c81aa7959847f,-34.5817501,-58.4024973
205137,e3a8a81845145fe86e26dbbf8148f7a0011420af,-34.583194299999995,-58.402000199999996
227907,6d198dcbd267388a6b2c4f815d1f6c7c9b4fe2b3,-34.5817501,-58.4024973
102560,1d25798a8680a5b11d08ba912035ba5779c8fcb4,-34.5839727925,-58.4063944416
102657,ba823993295bcdbbf621998a57e96ed5c72c2044,-34.583985,-58.406287
145546,1acc737cabe74ad0c9708d6153a22828d115cac7,-34.585412,-58.4058964
145547,517c3bee25d836f7524533a33ec7504df7050c15,-34.585412,-58.4058964
149441,367c9844554722bc38654e42ccea42f34569aafc,-34.5842236,-58.4058331
176397,3a4fc0b40be02e6389d56c3ec3ccd4ad8463fd1e,-34.5839054396,-58.406345038999994
190682,ec58d4fc6aaaa3b3c90cc3007259811fa50783de,-34.5845152,-58.4067304
201975,1a06277b010b3125550c95b0f1111a45126f1614,-34.5840827,-58.40609870000001
202006,cfde19500569c0df605eff76f6b030b6d8952834,-34.584189200000004,-58.4060645
202009,e9d927acff002c6a48b759de07892a4f39f9c8b0,-34.584189200000004,-58.4060645
208074,322a99880c074a548178a22085e8fe3167780eaf,-34.5845809,-58.405141799999996
235991,cf8fbfe26b35aad847392d3663bf854487754a9c,-34.584147200000004,-58.405826100000006
249788,3414f463fd23fdcbdf82677ee600966e36b58eca,-34.5843294,-58.4058213
257265,b92e0b6109523d0803ec5e37caf167edd14e0da4,-34.5852358417,-58.4060600297
102615,1e562cbfe1bdb13078a24a5b9839fd0c91d4ab34,-34.5835229,-58.422774399999994
108934,e0e5d02156b0d00a73cde84c823d6098833fec10,-34.5830022,-58.42195039999999
134345,1bbc5b1440875de2afbe52fa6b034815f925c25e,-34.5838609645,-58.4225509841
161787,4f587b76023fe1e9d6815a93af6972f8256346c3,-34.5833577914,-58.422223716400005
170971,5a7c3b06768de0b119791b5581eb777cb7ac2d09,-34.5833624057,-58.4213505513
260348,15e6e9cc17cd4633cd3b42ffa406b7df5b58fafb,-34.5835122,-58.4226657
102652,b029b027a8f3a7e7e811dbeaf3532b0b47cf7d5e,-34.5914254759,-58.4154605445
242206,72b53d2f1d06375eda93be2030a79d810a03688f,-34.591030100000005,-58.41466
102665,04b0f88c6faef94078b74e307217172428a9ced9,-34.651764,-58.409181999999994
181775,0664b8d306cd8944b71f41b90e20830adac9c23c,-34.6502276526,-58.409590243000004
181776,67548adbbba2684be08a1c0afcaa6fb70cf2d82e,-34.6502187634,-58.4095791812
102680,957f42b5551b2f9fceff761510ca112b5b73f8ad,-34.636792,-58.373741
102681,9d4a222a0b9543d47516a5723fa4290c71e2efe6,-34.63188220000001,-58.3762496
107886,0fc247e75c52d63b3e8550c57fe3f01b19e2a34c,-34.63188220000001,-58.3762496
151533,5199a0465580de251336961820105a67547307d8,-34.630948,-58.376627600000006
102700,0ea5969a0fbc8a24d973b80f6ae68776ac2a2788,-34.5592192,-58.4591066
147910,71aabc2106ee11d8f4aa91d15b36f6a888dc3d9f,-34.559219299999995,-58.459106799999994
229832,e3d4e7916ab336509fef6c5e45c55ddeda60a8f5,-34.558366799999995,-58.4595134
245326,a23eb87267af25ad4b2c09d378a6351ade98a1ae,-34.558572,-58.459413
251300,307668f45315c454854bed774c2a11b5ace77305,-34.5591214843,-58.4590132344
102717,596661f612f30141f8cfc9701237123182c9be3e,-34.5558348174,-58.462154219
108452,1c7918f4a532d093fbb24a5511981d0121bb7120,-34.5560901,-58.4610705
117152,4d5416f90e229bc453543248afb81aac03f7eaba,-34.5563759,-58.461587800000004
139020,ad9fab9ac4ec885a803769a5c1e92db3462cfd36,-34.5557484,-58.4618938
160054,30443d51251dd0b26e67097095eb6f8fbb816c3d,-34.5559277,-58.4620199
183500,45d6031a5a1f3765ec16cdb8db729fd46abb2017,-34.5557484,-58.4618938
191195,7efeaaa477b0159976664d80f921e3d2262ebf9a,-34.5560408183,-58.4618362413
201928,ad2fdb4cca471ee8244794c806fd6f69eeae3cad,-34.555081099999995,-58.4617707
203368,11f12510f8ff0b8f5107f539106fd464b155cffd,-34.5560408183,-58.4618362413
229487,5ffb92b8037b50bc062ab25fb8d7dd8dfdce6c3c,-34.556043668499996,-58.461383819
102751,2e0ccf886fa756efb7f5869fd869469ca72f4f32,-34.5677283,-58.4573064
204506,855c86c88bcf80ad299c787c6ce04cf9a2f3c913,-34.5661048,-58.4561588
102761,712be6a8994d671986bd8d7506b092c7d833b49c,-34.5523452201,-58.4652130116
143645,89416b8247648b6b48b4ece9a0dcd9c8f97e1d6b,-34.551967299999994,-58.4656752
183248,f034ee27211c335f3f934f302968958b77fec9e6,-34.552135799999995,-58.46539820000001
184336,0af401127d73a4e17cb84ebbec20e6eff3381352,-34.551988,-58.465548
202313,cf26705e462ce01eb4b599ac1fb3592343cc0c5e,-34.551660299999995,-58.464929500000004
222268,53c4958377a96ff7049252f499d7dfbee40fd1cb,-34.551660299999995,-58.464929500000004
102770,cb5d9774783f51c481d6ad673a75605873580364,-34.574391999999996,-58.4737549
103570,f92be6b54e531577edb59dce4f317553fe89458a,-34.57426160000001,-58.4728177
114223,3a6ec164adef3c8acab749f93eb4c67e9a0331eb,-34.57426160000001,-58.4728177
126632,d6dffbb6d9ad5028e31e2e4a697cc28e54ce93e3,-34.5723052,-58.4754004
128077,e010bee8d102500e8b3f5dbee1cf8b33411b7ad6,-34.573366299999996,-58.4735772
130381,85a5a9745f963273d21f423d901a29083337548a,-34.574271,-58.473766000000005
130701,106551736d8d5926df3a838a820a9fb100d57494,-34.5734554874,-58.473873641800004
142538,bdf5c8112bf0ea4ba2b58da431b83319bc608afb,-34.5744034,-58.4730335
149524,190628118cd45009338c9948232e8ef54047020f,-34.5706388726,-58.4755963355
151595,73b0b6b6a13f15d8384045b5ba18935a56cf6c30,-34.573229299999994,-58.4733432
155624,1afdb17339378c74e2eeb855972a7a6bddc2b02a,-34.5722764421,-58.4753671651
157770,f3991af3c2db64e7d8f174a161a9ceb2282165c5,-34.5706388726,-58.4755963355
158830,9da5bca3ac3bb29ea29c3b7e7b9e11ad2e8124d9,-34.573229299999994,-58.4733432
167064,ee801c1e152303bc9d76717688d924695b363041,-34.573809999999995,-58.47284989999999
167909,c7047e37c574c96bda906392d9a6872b73fa6e61,-34.573958000000005,-58.473994
169460,b1b33ea9eabacd034ae0e8a11fc7a9e182859c2a,-34.5733475,-58.47354549999999
171299,d492ba6eabfd3c051734330e3af472344da0f495,-34.57442958,-58.473253184899995
171335,e19862d28b5cb4d222d54e1bfbd77eab688c0ce1,-34.573809999999995,-58.47284989999999
173250,1bd548912c78ccc3941a8c82205330e25042244b,-34.573809999999995,-58.47284989999999
175683,ff62281807a41f54893e234fb2e40958c663e4b2,-34.574438414,-58.4732853714
175684,1c56d972ff43f730ae4177e15eb7c4b949b67d0b,-34.57426160000001,-58.4728177
176520,770c1f8d9502e9ea8b00a92479db808a391c3dca,-34.5744825841,-58.473317557899996
176521,596bfdd3200bacfbb40c19fcfa8c9f6e03453e20,-34.573809999999995,-58.47284989999999
176858,91ae6c756021c03b82ca035d3887e7e444329602,-34.5706388726,-58.4755963355
180481,dd5a9d481b433e2aa51f19fc480b7a12104f0629,-34.574359,-58.473057999999995
231672,2a3e40e9e34734cad6cb28caa215e5a6979fec7b,-34.5741720195,-58.473938053400005
237426,500bafcd9240bea24106d132d9f1ead95cde747d,-34.5741879141,-58.473895453000004
257989,8b0b68b0c03ab0d7c32f379a19230c4b08e22c50,-34.5734164,-58.4736628
132599,02e997b2ae8ebb41aaa6d5862d998e52adf01eb9,-34.5604667,-58.4551392
138247,3c9e36873444ddebfd25ed54e45158be4a99dcd4,-34.561246000000004,-58.45349100000001
151128,78ccb2f4c1bb057a9a602744021254f5b6b8ad5b,-34.5610221939,-58.4547155103
165142,3daf52b9d8262a40fdae27fb31d6d3a2cb8ad546,-34.5610221939,-58.4547155103
166734,c1f5d5e9791f3d7187aab2022c57694a13c70248,-34.5606919,-58.456738
168221,e3a596056d6510ae435f3ed192ded217060dcd32,-34.560972899999996,-58.4534421
173754,65ef93f826e71ea0dc8f2590b82a584d8e4069c0,-34.5615719496,-58.4561070429
192065,682e41e6cdbb4afe41160a54335974fca3b8dc22,-34.561957,-58.45615600000001
192066,ab5d0484e4e73cb674833ae700f982e21674b75d,-34.561957,-58.45615600000001
214881,7011070e93533e31003b4cc4cd838238b8419fe9,-34.561589620300005,-58.4569868074
216401,c181ee18e4466e35c2cdc3c82019448ded1023da,-34.561101,-58.453357
230803,acc58e23815cd55295126c17ad31e827e5dcd27e,-34.561062062800005,-58.4573919946
243365,bbacd9f09a40f78c6a701076139d82734857a3fa,-34.561066,-58.454739000000004
253986,29fe8c68b7278318c346d44f607469d8cc6ad70c,-34.56056213,-58.45636368
102790,4becb0be2d1bfcd4c25344a72264e5d946548101,-34.5700448,-58.46775279999999
151209,6b562a5d713240304dbda096f27c66a28d873721,-34.5695407786,-58.4667945446
165201,d5000f8e8e6f29e5cf4194ba3568d13ebb6f1da3,-34.5695407786,-58.4667945446
196388,306c9c26a7f6d18bf8e87061a0c0acb86a5d09fb,-34.5694398,-58.4668024
246212,579b750f13b55048f6bf8bb156cc1a9fc9b4f170,-34.5694398,-58.4668024
257261,2ef12d27d48b616914ab2fbd2a2cf4ffe06dbe76,-34.5710404,-58.4653566
102794,e0750ac19ad5ba4bedfca2d5adc5c6da7e87fafa,-34.568762899999996,-58.4609573
156249,24e22c580eb842f211e89cedb2cf1c7305d53e44,-34.5679826,-58.4602465
203593,a6917d510d47c527821cfe88372dbb4833672ad2,-34.5685439,-58.4605687
213453,7492b73b695c75707e748a2e5cdf5da225b89f40,-34.567333000000005,-58.4606689
102795,ca4aaec6dca0e5bebdfd6dd4f62a18c3125bb2bf,-34.570631,-58.462415
150688,d473b70949c4bf688bdb8c65c081894084a0d9cf,-34.569151622199996,-58.46155811479999
165331,068857d4f4bbb48cc10358faa6dc1ac9f3e550f0,-34.569151622199996,-58.46155811479999
165339,96b76748b931fb5813a5acde700c845b801d6e67,-34.569151622199996,-58.46155811479999
115614,e6dd04615b769ddc8e31bcd39daa7a0263cf5783,-34.5637925,-58.462147200000004
170475,474654528ec1d342a6edb1399c30c982f5fc38e9,-34.5643055291,-58.4647344941
174206,b99e171c7f1378e61375c8921afebc1294140fc2,-34.5639928083,-58.463552855100005
227827,a6695b91538589b4c1988dcc6eba207c7b5176d9,-34.563126700000005,-58.4629907
233522,01dd3df5b6857c3e6ee0cdf0ec7b1def978393b7,-34.563127,-58.462991
102804,81a4b1fd09818f605b2a7c3e65bac1e38bd83527,-34.5677691541,-58.452652936099994
214020,40e251355126a95271481953f62a770390d6d699,-34.5682981983,-58.452946834399995
224633,d9351a8b20859d5636ffbe79877f7ffd2a897042,-34.5682981983,-58.452946834399995
242962,8148453c8ebf6dfd66e3dce3cafdce8e407138f7,-34.5677691541,-58.452652936099994
102811,901ff53fc18ec0fd5b0957d3218feb9734d7303e,-34.5549361257,-58.462792846999996
115468,3dcd60ca8d820e845014378ef2557002170ac869,-34.5549918171,-58.462876349700004
128960,38614eb476f1c09eac31e6e27017b1390ed06431,-34.5550731,-58.46182339999999
157044,5c870e2ef938e5d0c060eef836eba5ab9c21ada9,-34.5550731,-58.46182339999999
157358,821825ed9909aaaef81779368df7f647feb94043,-34.5543291122,-58.463143287
157360,3bd1b1f08b0e7f97a4365872f000dbd14e0c6025,-34.554393,-58.461801
157364,5372959a2fd782e00bb09a7cd69c317fd3c04bb0,-34.5543291122,-58.463143287
157365,7866724d5a60edbf470aafbaa51f0f4ad4204eb5,-34.5543291122,-58.463143287
167522,353728dbdeb28f67e1a90af070f06fdf0cbd78c2,-34.5543291122,-58.463143287
175800,f653408b62bbe5fc508008c6943cb87913f01f96,-34.5543291122,-58.463143287
190038,8581c1ec0a440bbe45d15a56783502c6a1a4b42e,-34.5549028,-58.4614762
102833,4dbf23343f512cafadd7993509cb6a69dcadf536,-34.644326,-58.4934963
126084,5f8e665ef8844500571f273140f76d4806f949c6,-34.642984000000006,-58.491168
227730,67ee78390d0d30468322c4573d5ffe030ec6eee5,-34.642984000000006,-58.491168
247439,cda4b777e97754b38123694b830c8b0d2b778f35,-34.642984000000006,-58.491168
102840,99c4e18feecd5020c518839bad3e3966a3763879,-34.600433,-58.455055
161871,9328da22fa9336bba9fc74cf38c37d34aae80b71,-34.6016566,-58.4554672
102947,6133b3e92c99cd23a092b2ab578f04d4b4ee79e0,-34.5527864,-58.47509300000001
129925,806e375c95e32cc5718a5ed00ecb606c5705e7e3,-34.5527656,-58.47417629999999
102970,4e6d72e4d05fbe37228ec1a0922a4fcd147ffa9e,-34.6065439,-58.4059645
109003,505944d3c81faaf2cd6b05146212cf1dfe56a19a,-34.6066515,-58.407497
256367,f98d109aa2671f0913aeb8099302768d79d55817,-34.608677,-58.4062361
102977,f48297e189f67b7b21f27d6c6fcd6160e3180b33,-34.616500652199996,-58.4006270365
133788,f1b6ba80a671097254fc2d1a1028eafaace57f17,-34.6165433343,-58.4004672375
134021,9409ab63b890b6678ef24818f5dac186076f6f73,-34.6165058817,-58.4005491398
155865,a01f32be9d4a948d5d0456ea96071310aee02ee5,-34.616500652199996,-58.4006270365
176823,8ad05050e606be3bb1acd63a7fbfe7b98c56a46c,-34.616479814,-58.400404520600006
186417,4cb90357aa2188e5117dc4a4baf53755f6a776e8,-34.616479814,-58.400404520600006
186419,c4ce8d4f4c4632279104e26537b6a28ce1649524,-34.616479814,-58.400404520600006
230151,5e2c0539ed9a5ce2eea7c3723527c32b2da8ad07,-34.618491,-58.400371
237329,11d714321c74d861986f2b45a9b8ea73e25bcec4,-34.616479814,-58.400404520600006
255816,7688c05f3db6f9e1527d60506a69ac7a0269c089,-34.616479814,-58.400404520600006
102979,9c6d4d26cafd7ebd464fd8d69f0afc05034cf598,-34.617775,-58.408073
102981,191b9bfe0d4900c832000e4529f4d4df56695111,-34.6113814,-58.399084200000004
103010,4df57b9afca1b1b3f0b7235b243425dc420e609d,-34.6136097,-58.428064
156750,e399701da7eb25c9f578b69ff50333efbfb30d24,-34.6130239,-58.42664
202133,1b5cbd518a2527a6fc6caf0dc5ecdad0bc95e053,-34.6139972,-58.426760800000004
232818,4170a0d3bc0ad82aa84babdcdf9852e713ec20d3,-34.6139972,-58.426760800000004
248019,28334ddb06ddbf4ee54a9b6c3ceeefdb3de0aedf,-34.613568,-58.427741000000005
103014,3b939195fa476e2028f0e0bf03ff1cfb2f82c03e,-34.618750899999995,-58.4313623
191074,a8d9cfe33758a739747f506b490cb9b5c1070304,-34.6187416,-58.430977
245555,35d5177e0e631886b9538b2c077dcdc6e8296c3e,-34.618750899999995,-58.4313623
103015,42f7054f8010e42b57c12f2f24322154a79a7175,-34.621466999999996,-58.43681479999999
150229,ebc653f812d9430ae913614c00d0500a00fde4f3,-34.6215570907,-58.4380678731
170632,e1747febf0a9bb8bea6eab2786e357c3470a6781,-34.6221462026,-58.4379771767
249248,d5eb9abd1247c499c9afb98441454c58fad8df22,-34.622285999999995,-58.43791650000001
249466,0ac4a4b8d8086125e6090f8a75a6b49aaed45362,-34.622215399999995,-58.4374212
252037,0a74445a4f53a7143156d9fd01be5aaa3f12b05c,-34.6216182,-58.4381684
103043,f4aee13f6faa499c2daafcfcfbb4229b78aadac5,-34.6183311,-58.42855970000001
108233,3e6d0fa318970db6508c66206cb447363580e606,-34.61831970000001,-58.42856260000001
170635,14b364a96536bfafb2e18b8b093952bb3e55f8ab,-34.618896,-58.428596999999996
