,id,created_on,property_type,lat,lon,local price,usd price,barrio,commune
47447,9cb2fdc9bf20707b2e7e29cde5e97ea2085a4574,9/2/2015,store,-34.61442,-58.383107,5834.3,340.54,36,1
767,0fda147f2e50d6d15e8501e9b9733208b91a42c9,2/20/2015,apartment,-34.59936288,-58.43419983,5888.01,340.85,6,15
32819,f3395ba8a4f045e60c54d86c8fe30ea1f8ade8f6,8/3/2015,apartment,-34.55686194,-58.455039,5483.9,343.42,1,13
37021,f3395ba8a4f045e60c54d86c8fe30ea1f8ade8f6,8/3/2015,apartment,-34.55686194,-58.455039,5483.9,343.42,1,13
28338,362de9e15ecdfe178423ab21401c36e13e1fb82e,12/2/2015,apartment,-34.60359192,-58.44071198,5912.42,345.1,6,15
32983,362de9e15ecdfe178423ab21401c36e13e1fb82e,12/2/2015,apartment,-34.60359192,-58.44071198,5510.72,345.1,6,15
37146,362de9e15ecdfe178423ab21401c36e13e1fb82e,12/2/2015,apartment,-34.60359192,-58.44071198,5510.72,345.1,6,15
40869,362de9e15ecdfe178423ab21401c36e13e1fb82e,12/2/2015,apartment,-34.60359192,-58.44071198,5814.58,345.1,6,15
9268,d4f908b121f7e6bf07b2e0fca62691a3533aaa26,6/27/2015,apartment,-34.6737141,-58.4952785,5966.95,345.42,30,8
12348,d4f908b121f7e6bf07b2e0fca62691a3533aaa26,6/27/2015,apartment,-34.6737141,-58.4952785,5966.95,345.42,30,8
15850,d4f908b121f7e6bf07b2e0fca62691a3533aaa26,6/27/2015,apartment,-34.6737141,-58.4952785,5966.95,345.42,30,8
23537,f2dbe1a29275e8afee59f689a70c1375a6518a64,10/9/2015,apartment,-34.58681135,-58.41648296,5927.84,346,0,14
27943,f2dbe1a29275e8afee59f689a70c1375a6518a64,10/9/2015,apartment,-34.58681135,-58.41648296,5927.84,346,0,14
47011,f2dbe1a29275e8afee59f689a70c1375a6518a64,10/9/2015,apartment,-34.58681135,-58.41648296,5927.84,346,0,14
1900,44978f71506ccea7a686d6e5533d7f5d710ebe17,3/20/2015,apartment,-34.60083366,-58.39254838,5988.37,346.66,43,1
4114,44978f71506ccea7a686d6e5533d7f5d710ebe17,3/20/2015,apartment,-34.60083366,-58.39254838,5988.37,346.66,43,1
15376,b1f1391ec2ff73c566047a4ffa341d136f98f5f2,7/23/2015,apartment,-34.5846812,-58.4217499,5999.95,347.33,0,14
19080,b1f1391ec2ff73c566047a4ffa341d136f98f5f2,7/23/2015,apartment,-34.5846812,-58.4217499,5950.63,347.33,0,14
23615,b1f1391ec2ff73c566047a4ffa341d136f98f5f2,7/23/2015,apartment,-34.5846812,-58.4217499,5950.63,347.33,0,14
28053,b1f1391ec2ff73c566047a4ffa341d136f98f5f2,7/23/2015,apartment,-34.5846812,-58.4217499,5950.63,347.33,0,14
47116,b1f1391ec2ff73c566047a4ffa341d136f98f5f2,7/23/2015,apartment,-34.5846812,-58.4217499,5950.63,347.33,0,14
11904,b1f1391ec2ff73c566047a4ffa341d136f98f5f2,7/23/2015,apartment,-34.5846812,-58.4217499,6012.38,348.05,0,14
12414,095b195b1f0b4ffe07b47ff4e336c9a5fe980c5d,7/23/2015,apartment,-34.56810362,-58.480601,6033.63,349.28,14,12
15911,095b195b1f0b4ffe07b47ff4e336c9a5fe980c5d,7/23/2015,apartment,-34.56810362,-58.480601,6033.63,349.28,14,12
19494,095b195b1f0b4ffe07b47ff4e336c9a5fe980c5d,7/23/2015,apartment,-34.56810362,-58.480601,5984.03,349.28,14,12
24034,095b195b1f0b4ffe07b47ff4e336c9a5fe980c5d,7/23/2015,apartment,-34.56810362,-58.480601,5984.03,349.28,14,12
12598,3c9f6509a60b4da38e0883544479292df51207d6,7/21/2015,store,-34.60496348,-58.4868973,6045.9,349.99,29,11
16083,3c9f6509a60b4da38e0883544479292df51207d6,7/21/2015,store,-34.60496348,-58.4868973,6045.9,349.99,29,11
19668,3c9f6509a60b4da38e0883544479292df51207d6,7/21/2015,store,-34.60496348,-58.4868973,5996.2,349.99,29,11
24174,3c9f6509a60b4da38e0883544479292df51207d6,7/21/2015,store,-34.60496348,-58.4868973,5996.2,349.99,29,11
28560,3c9f6509a60b4da38e0883544479292df51207d6,7/21/2015,store,-34.60496348,-58.4868973,5996.2,349.99,29,11
47619,3c9f6509a60b4da38e0883544479292df51207d6,7/21/2015,store,-34.60496348,-58.4868973,5996.2,349.99,29,11
732,db0ce6f009746a735441542cc43e7802c8fff7d4,2/21/2015,apartment,-34.59951494,-58.38954797,6052.46,350.37,43,1
6794,1dfa67078ed7988d15e3ec198a8b2426acd7c9a8,5/11/2015,store,-34.6529606,-58.4163727,6062.83,350.97,46,4
9516,1dfa67078ed7988d15e3ec198a8b2426acd7c9a8,5/11/2015,store,-34.6529606,-58.4163727,6062.83,350.97,46,4
12601,1dfa67078ed7988d15e3ec198a8b2426acd7c9a8,5/11/2015,store,-34.6529606,-58.4163727,6062.83,350.97,46,4
16092,1dfa67078ed7988d15e3ec198a8b2426acd7c9a8,5/11/2015,store,-34.6529606,-58.4163727,6062.83,350.97,46,4
19675,1dfa67078ed7988d15e3ec198a8b2426acd7c9a8,5/11/2015,store,-34.6529606,-58.4163727,6012.99,350.97,46,4
24181,1dfa67078ed7988d15e3ec198a8b2426acd7c9a8,5/11/2015,store,-34.6529606,-58.4163727,6012.99,350.97,46,4
743,8575e987259aae1324ef259b26eab646d7b30ae1,2/21/2015,apartment,-34.60537212,-58.386505,6084.94,352.25,43,1
32833,4f41de62fe425726e64034ca627a9ed411c0ceed,7/29/2015,apartment,-34.60897695,-58.38853149,5632.72,352.74,43,1
6230,1ef09a5a94d99877952a58db65c677d4383693e3,5/1/2015,PH,-34.6495102,-58.5214568,6118.62,354.2,21,9
8847,1ef09a5a94d99877952a58db65c677d4383693e3,5/1/2015,PH,-34.6495102,-58.5214568,6118.62,354.2,21,9
11846,1ef09a5a94d99877952a58db65c677d4383693e3,5/1/2015,PH,-34.6495102,-58.5214568,6118.62,354.2,21,9
15349,1ef09a5a94d99877952a58db65c677d4383693e3,5/1/2015,PH,-34.6495102,-58.5214568,6118.62,354.2,21,9
12855,ec9cd2c0caa9a98b0af2bf5503e6439b2fb16b78,7/22/2015,apartment,-34.590139,-58.4241072,6136.24,355.22,0,14
16352,ec9cd2c0caa9a98b0af2bf5503e6439b2fb16b78,7/22/2015,apartment,-34.590139,-58.4241072,6136.24,355.22,0,14
19882,ec9cd2c0caa9a98b0af2bf5503e6439b2fb16b78,7/22/2015,apartment,-34.590139,-58.4241072,6085.8,355.22,0,14
24361,ec9cd2c0caa9a98b0af2bf5503e6439b2fb16b78,7/22/2015,apartment,-34.590139,-58.4241072,6085.8,355.22,0,14
28724,ec9cd2c0caa9a98b0af2bf5503e6439b2fb16b78,7/22/2015,apartment,-34.590139,-58.4241072,6085.8,355.22,0,14
33309,ec9cd2c0caa9a98b0af2bf5503e6439b2fb16b78,7/22/2015,apartment,-34.590139,-58.4241072,5672.33,355.22,0,14
47794,ec9cd2c0caa9a98b0af2bf5503e6439b2fb16b78,7/22/2015,apartment,-34.590139,-58.4241072,6085.8,355.22,0,14
18981,c6715a24f0d20e3b57f78c6282e3fe094b311912,9/13/2015,apartment,-34.62689972,-58.41856766,6090.43,355.49,39,5
23528,c6715a24f0d20e3b57f78c6282e3fe094b311912,9/13/2015,apartment,-34.62689972,-58.41856766,6090.43,355.49,39,5
47001,c6715a24f0d20e3b57f78c6282e3fe094b311912,9/13/2015,apartment,-34.62689972,-58.41856766,6090.43,355.49,39,5
47772,673701f5ad187d6f1c220a09f520beaaf7ca5a0b,11/17/2015,apartment,-34.6004248,-58.3915338,6098.99,355.99,43,1
6476,e83e81965686009116d6adf59207da71b147748b,5/1/2015,apartment,-34.5980902,-58.4066379,6163.02,356.77,4,3
6630,31c5a5896f9514c5c234383ee4c76b90c2bc9359,5/1/2015,store,-34.578846,-58.479376,6163.02,356.77,14,12
55,40224a0b8ef0ef4225830a7e229a45a2d71f7f89,1/11/2015,apartment,-34.61364996,-58.46923805,6173.38,357.37,7,11
677,40224a0b8ef0ef4225830a7e229a45a2d71f7f89,1/11/2015,apartment,-34.61364996,-58.46923805,6173.38,357.37,7,11
12848,6d9a9a8d1766599ae5fdac6f8026976fa0bf32f1,7/22/2015,apartment,-34.590139,-58.4241072,6173.9,357.4,0,14
16347,6d9a9a8d1766599ae5fdac6f8026976fa0bf32f1,7/22/2015,apartment,-34.590139,-58.4241072,6173.9,357.4,0,14
19874,6d9a9a8d1766599ae5fdac6f8026976fa0bf32f1,7/22/2015,apartment,-34.590139,-58.4241072,6123.15,357.4,0,14
24356,6d9a9a8d1766599ae5fdac6f8026976fa0bf32f1,7/22/2015,apartment,-34.590139,-58.4241072,6123.15,357.4,0,14
28719,6d9a9a8d1766599ae5fdac6f8026976fa0bf32f1,7/22/2015,apartment,-34.590139,-58.4241072,6123.15,357.4,0,14
33312,6d9a9a8d1766599ae5fdac6f8026976fa0bf32f1,7/22/2015,apartment,-34.590139,-58.4241072,5707.14,357.4,0,14
47796,6d9a9a8d1766599ae5fdac6f8026976fa0bf32f1,7/22/2015,apartment,-34.590139,-58.4241072,6123.15,357.4,0,14
15769,261a1ee308159afbeecef8fabd06c9cf208e5e41,8/2/2015,apartment,-34.60182,-58.390518,6189.79,358.32,43,1
19394,261a1ee308159afbeecef8fabd06c9cf208e5e41,8/2/2015,apartment,-34.60182,-58.390518,6138.91,358.32,43,1
23924,261a1ee308159afbeecef8fabd06c9cf208e5e41,8/2/2015,apartment,-34.60182,-58.390518,6138.91,358.32,43,1
47379,261a1ee308159afbeecef8fabd06c9cf208e5e41,8/2/2015,apartment,-34.60182,-58.390518,6138.91,358.32,43,1
28042,f68047427d0cf9b350bfc0a47f1e5721bb07c181,12/11/2015,apartment,-34.5881501,-58.4145378,6139.77,358.37,0,14
32729,f68047427d0cf9b350bfc0a47f1e5721bb07c181,12/11/2015,apartment,-34.5881501,-58.4145378,5722.63,358.37,0,14
36967,f68047427d0cf9b350bfc0a47f1e5721bb07c181,12/11/2015,apartment,-34.5881501,-58.4145378,5722.63,358.37,0,14
40699,f68047427d0cf9b350bfc0a47f1e5721bb07c181,12/11/2015,apartment,-34.5881501,-58.4145378,6038.17,358.37,0,14
44074,f68047427d0cf9b350bfc0a47f1e5721bb07c181,12/11/2015,apartment,-34.5881501,-58.4145378,5722.63,358.37,0,14
28706,32a3748ab403d56ad2df51f5bee3abc1f06d30ce,11/17/2015,store,-34.598027,-58.3754194,6149.02,358.91,35,1
47778,32a3748ab403d56ad2df51f5bee3abc1f06d30ce,11/17/2015,store,-34.598027,-58.3754194,6149.02,358.91,35,1
9048,67823932c8041a95766614dee29466256ee76b08,6/11/2015,apartment,-34.5497213,-58.4675172,6245.07,361.52,2,13
12098,67823932c8041a95766614dee29466256ee76b08,6/11/2015,apartment,-34.5497213,-58.4675172,6245.07,361.52,2,13
15542,67823932c8041a95766614dee29466256ee76b08,6/11/2015,apartment,-34.5497213,-58.4675172,6245.07,361.52,2,13
19216,67823932c8041a95766614dee29466256ee76b08,6/11/2015,apartment,-34.5497213,-58.4675172,6193.74,361.52,2,13
23760,67823932c8041a95766614dee29466256ee76b08,6/11/2015,apartment,-34.5497213,-58.4675172,6193.74,361.52,2,13
28106,67823932c8041a95766614dee29466256ee76b08,6/11/2015,apartment,-34.5497213,-58.4675172,6193.74,361.52,2,13
47164,67823932c8041a95766614dee29466256ee76b08,6/11/2015,apartment,-34.5497213,-58.4675172,6193.74,361.52,2,13
9216,2a1813d16f9825e620e8e6bc42c553b68912ac4d,6/23/2015,apartment,-34.5912637,-58.3985493,6262.52,362.53,44,2
12281,2a1813d16f9825e620e8e6bc42c553b68912ac4d,6/23/2015,apartment,-34.5912637,-58.3985493,6262.52,362.53,44,2
28217,db2f6b6b25136a0f700c1e851d0946e36f0934c8,12/13/2015,apartment,-34.6131142,-58.3971974,6221.66,363.15,4,3
32883,db2f6b6b25136a0f700c1e851d0946e36f0934c8,12/13/2015,apartment,-34.6131142,-58.3971974,5798.96,363.15,4,3
37066,db2f6b6b25136a0f700c1e851d0946e36f0934c8,12/13/2015,apartment,-34.6131142,-58.3971974,5798.96,363.15,4,3
84,b1ec581bae9088fc3db4d2d9f514b7a21f629d6d,1/9/2015,PH,-34.633333,-58.5,6305.36,365.01,17,10
585,238f5e54c441e8d4542896e1d5bd9d6fa1306133,2/7/2015,apartment,-34.5973711,-58.3731628,6305.36,365.01,35,1
726,b1ec581bae9088fc3db4d2d9f514b7a21f629d6d,1/9/2015,PH,-34.633333,-58.5,6305.36,365.01,17,10
1651,238f5e54c441e8d4542896e1d5bd9d6fa1306133,2/7/2015,apartment,-34.5973711,-58.3731628,6305.36,365.01,35,1
1894,b1ec581bae9088fc3db4d2d9f514b7a21f629d6d,1/9/2015,PH,-34.633333,-58.5,6305.36,365.01,17,10
3752,238f5e54c441e8d4542896e1d5bd9d6fa1306133,2/7/2015,apartment,-34.5973711,-58.3731628,6305.36,365.01,35,1
4096,b1ec581bae9088fc3db4d2d9f514b7a21f629d6d,1/9/2015,PH,-34.633333,-58.5,6305.36,365.01,17,10
6205,238f5e54c441e8d4542896e1d5bd9d6fa1306133,2/7/2015,apartment,-34.5973711,-58.3731628,6305.36,365.01,35,1
6522,b1ec581bae9088fc3db4d2d9f514b7a21f629d6d,1/9/2015,PH,-34.633333,-58.5,6305.36,365.01,17,10
8824,238f5e54c441e8d4542896e1d5bd9d6fa1306133,2/7/2015,apartment,-34.5973711,-58.3731628,6305.36,365.01,35,1
9194,b1ec581bae9088fc3db4d2d9f514b7a21f629d6d,1/9/2015,PH,-34.633333,-58.5,6305.36,365.01,17,10
11816,238f5e54c441e8d4542896e1d5bd9d6fa1306133,2/7/2015,apartment,-34.5973711,-58.3731628,6305.36,365.01,35,1
12251,b1ec581bae9088fc3db4d2d9f514b7a21f629d6d,1/9/2015,PH,-34.633333,-58.5,6305.36,365.01,17,10
15320,238f5e54c441e8d4542896e1d5bd9d6fa1306133,2/7/2015,apartment,-34.5973711,-58.3731628,6305.36,365.01,35,1
28005,666a164d02c0660db4627a90d5ead25fc1565599,12/21/2015,apartment,-34.5732357,-58.4313089,6253.53,365.01,0,14
28240,2286785b8befd30b53ddc6c38f334290419fbdb4,11/16/2015,apartment,-34.6200294,-58.3888623,6253.53,365.01,38,1
28243,625fd471e1292307109d184d7532a8f97678c397,11/17/2015,apartment,-34.6204111,-58.3901306,6253.53,365.01,38,1
28390,944a7108c7db1dfbcf6cd4ce7c86d6cba07c8002,11/6/2015,apartment,-34.6252594,-58.39253082,6253.53,365.01,5,3
32748,666a164d02c0660db4627a90d5ead25fc1565599,12/21/2015,apartment,-34.5732357,-58.4313089,5828.66,365.01,0,14
32909,625fd471e1292307109d184d7532a8f97678c397,11/17/2015,apartment,-34.6204111,-58.3901306,5828.66,365.01,38,1
32912,2286785b8befd30b53ddc6c38f334290419fbdb4,11/16/2015,apartment,-34.6200294,-58.3888623,5828.66,365.01,38,1
33030,944a7108c7db1dfbcf6cd4ce7c86d6cba07c8002,11/6/2015,apartment,-34.6252594,-58.39253082,5828.66,365.01,5,3
36964,666a164d02c0660db4627a90d5ead25fc1565599,12/21/2015,apartment,-34.5732357,-58.4313089,5828.66,365.01,0,14
37082,625fd471e1292307109d184d7532a8f97678c397,11/17/2015,apartment,-34.6204111,-58.3901306,5828.66,365.01,38,1
37088,2286785b8befd30b53ddc6c38f334290419fbdb4,11/16/2015,apartment,-34.6200294,-58.3888623,5828.66,365.01,38,1
37185,944a7108c7db1dfbcf6cd4ce7c86d6cba07c8002,11/6/2015,apartment,-34.6252594,-58.39253082,5828.66,365.01,5,3
40823,2286785b8befd30b53ddc6c38f334290419fbdb4,11/16/2015,apartment,-34.6200294,-58.3888623,6150.05,365.01,38,1
40827,625fd471e1292307109d184d7532a8f97678c397,11/17/2015,apartment,-34.6204111,-58.3901306,6150.05,365.01,38,1
40897,944a7108c7db1dfbcf6cd4ce7c86d6cba07c8002,11/6/2015,apartment,-34.6252594,-58.39253082,6150.05,365.01,5,3
44146,2286785b8befd30b53ddc6c38f334290419fbdb4,11/16/2015,apartment,-34.6200294,-58.3888623,5828.66,365.01,38,1
44148,625fd471e1292307109d184d7532a8f97678c397,11/17/2015,apartment,-34.6204111,-58.3901306,5828.66,365.01,38,1
44208,944a7108c7db1dfbcf6cd4ce7c86d6cba07c8002,11/6/2015,apartment,-34.6252594,-58.39253082,5828.66,365.01,5,3
47315,625fd471e1292307109d184d7532a8f97678c397,11/17/2015,apartment,-34.6204111,-58.3901306,6253.53,365.01,38,1
47320,2286785b8befd30b53ddc6c38f334290419fbdb4,11/16/2015,apartment,-34.6200294,-58.3888623,6253.53,365.01,38,1
47468,944a7108c7db1dfbcf6cd4ce7c86d6cba07c8002,11/6/2015,apartment,-34.6252594,-58.39253082,6253.53,365.01,5,3
32836,88fd1c63b56bde518117e7e669ee331e7458ff91,7/24/2015,apartment,-34.6036844,-58.3815591,5837.76,365.58,43,1
811,010aa1e8d9241aa9489133ebc79471cb214d548f,2/21/2015,apartment,-34.5719098,-58.4802157,6357.18,368.01,14,12
11879,bec4c33c31cacc70a9048d93b4717117af5a6061,7/30/2015,apartment,-34.610798,-58.365741,6364.78,368.45,48,1
15387,bec4c33c31cacc70a9048d93b4717117af5a6061,7/30/2015,apartment,-34.610798,-58.365741,6364.78,368.45,48,1
19099,bec4c33c31cacc70a9048d93b4717117af5a6061,7/30/2015,apartment,-34.610798,-58.365741,6312.46,368.45,48,1
6797,61a7ef08c8f9e5fafd36974bb3417191bfea9e71,5/27/2015,store,-34.5827537,-58.50556014,6366.17,368.53,16,12
9521,61a7ef08c8f9e5fafd36974bb3417191bfea9e71,5/27/2015,store,-34.5827537,-58.50556014,6366.17,368.53,16,12
12606,61a7ef08c8f9e5fafd36974bb3417191bfea9e71,5/27/2015,store,-34.5827537,-58.50556014,6366.17,368.53,16,12
16099,61a7ef08c8f9e5fafd36974bb3417191bfea9e71,5/27/2015,store,-34.5827537,-58.50556014,6366.17,368.53,16,12
3978,91dca1112cc82e2defff32510c79da5dc5ee81cb,4/24/2015,apartment,-34.5643797,-58.4560638,6418.16,371.54,1,13
6394,91dca1112cc82e2defff32510c79da5dc5ee81cb,4/24/2015,apartment,-34.5643797,-58.4560638,6418.16,371.54,1,13
9030,91dca1112cc82e2defff32510c79da5dc5ee81cb,4/24/2015,apartment,-34.5643797,-58.4560638,6418.16,371.54,1,13
12033,91dca1112cc82e2defff32510c79da5dc5ee81cb,4/24/2015,apartment,-34.5643797,-58.4560638,6418.16,371.54,1,13
15558,91dca1112cc82e2defff32510c79da5dc5ee81cb,4/24/2015,apartment,-34.5643797,-58.4560638,6418.16,371.54,1,13
3979,7e42f59c60eadeb218277930dae969b0e630a054,4/24/2015,apartment,-34.5643797,-58.4560638,6418.68,371.57,1,13
6412,7e42f59c60eadeb218277930dae969b0e630a054,4/24/2015,apartment,-34.5643797,-58.4560638,6418.68,371.57,1,13
9026,7e42f59c60eadeb218277930dae969b0e630a054,4/24/2015,apartment,-34.5643797,-58.4560638,6418.68,371.57,1,13
12041,7e42f59c60eadeb218277930dae969b0e630a054,4/24/2015,apartment,-34.5643797,-58.4560638,6418.68,371.57,1,13
15531,7e42f59c60eadeb218277930dae969b0e630a054,4/24/2015,apartment,-34.5643797,-58.4560638,6418.68,371.57,1,13
6157,09b3ec2c6544eb22522a845c3a3271dcd17bd297,5/1/2015,apartment,-34.6293259,-58.4335594,6419.89,371.64,9,7
6489,1f5f1a7cbcb239d1ff0760b70125793270baa282,5/5/2015,apartment,-34.6230469,-58.4346542,6419.89,371.64,11,6
8754,09b3ec2c6544eb22522a845c3a3271dcd17bd297,5/1/2015,apartment,-34.6293259,-58.4335594,6419.89,371.64,9,7
9156,1f5f1a7cbcb239d1ff0760b70125793270baa282,5/5/2015,apartment,-34.6230469,-58.4346542,6419.89,371.64,11,6
11740,09b3ec2c6544eb22522a845c3a3271dcd17bd297,5/1/2015,apartment,-34.6293259,-58.4335594,6419.89,371.64,9,7
12203,1f5f1a7cbcb239d1ff0760b70125793270baa282,5/5/2015,apartment,-34.6230469,-58.4346542,6419.89,371.64,11,6
15243,09b3ec2c6544eb22522a845c3a3271dcd17bd297,5/1/2015,apartment,-34.6293259,-58.4335594,6419.89,371.64,9,7
15709,1f5f1a7cbcb239d1ff0760b70125793270baa282,5/5/2015,apartment,-34.6230469,-58.4346542,6419.89,371.64,11,6
18949,09b3ec2c6544eb22522a845c3a3271dcd17bd297,5/1/2015,apartment,-34.6293259,-58.4335594,6367.12,371.64,9,7
19328,1f5f1a7cbcb239d1ff0760b70125793270baa282,5/5/2015,apartment,-34.6230469,-58.4346542,6367.12,371.64,11,6
23493,09b3ec2c6544eb22522a845c3a3271dcd17bd297,5/1/2015,apartment,-34.6293259,-58.4335594,6367.12,371.64,9,7
23853,1f5f1a7cbcb239d1ff0760b70125793270baa282,5/5/2015,apartment,-34.6230469,-58.4346542,6367.12,371.64,11,6
46969,09b3ec2c6544eb22522a845c3a3271dcd17bd297,5/1/2015,apartment,-34.6293259,-58.4335594,6367.12,371.64,9,7
47302,1f5f1a7cbcb239d1ff0760b70125793270baa282,5/5/2015,apartment,-34.6230469,-58.4346542,6367.12,371.64,11,6
40671,f2dbe1a29275e8afee59f689a70c1375a6518a64,10/9/2015,apartment,-34.58681135,-58.41648296,6263.44,371.74,0,14
12111,342f885098cbca942eb2f4be22d82ccd17d4d475,7/22/2015,apartment,-34.6237786,-58.484117,6461.18,374.03,8,10
15604,342f885098cbca942eb2f4be22d82ccd17d4d475,7/22/2015,apartment,-34.6237786,-58.484117,6461.18,374.03,8,10
32657,f2dbe1a29275e8afee59f689a70c1375a6518a64,10/9/2015,apartment,-34.58681135,-58.41648296,5982.43,374.64,0,14
36892,f2dbe1a29275e8afee59f689a70c1375a6518a64,10/9/2015,apartment,-34.58681135,-58.41648296,5982.43,374.64,0,14
44033,f2dbe1a29275e8afee59f689a70c1375a6518a64,10/9/2015,apartment,-34.58681135,-58.41648296,5982.43,374.64,0,14
1928,a99c764569169b867750cea42fd39fce2440081d,3/20/2015,apartment,-34.5883884,-58.4335313,6479.14,375.07,0,14
9068,0e795163d5f184e0f1d1b891ba23764ce02959f1,6/11/2015,apartment,-34.5507106,-58.468449,6480.52,375.15,2,13
12056,0e795163d5f184e0f1d1b891ba23764ce02959f1,6/11/2015,apartment,-34.5507106,-58.468449,6480.52,375.15,2,13
15525,0e795163d5f184e0f1d1b891ba23764ce02959f1,6/11/2015,apartment,-34.5507106,-58.468449,6480.52,375.15,2,13
41055,32a3748ab403d56ad2df51f5bee3abc1f06d30ce,11/17/2015,store,-34.598027,-58.3754194,6334.55,375.96,35,1
28250,582401f12021c380d009b845ffb7e86a394dfbd3,11/19/2015,apartment,-34.621865,-58.3900179,6450.72,376.52,38,1
32916,582401f12021c380d009b845ffb7e86a394dfbd3,11/19/2015,apartment,-34.621865,-58.3900179,6012.45,376.52,38,1
37093,582401f12021c380d009b845ffb7e86a394dfbd3,11/19/2015,apartment,-34.621865,-58.3900179,6012.45,376.52,38,1
47321,582401f12021c380d009b845ffb7e86a394dfbd3,11/19/2015,apartment,-34.621865,-58.3900179,6450.72,376.52,38,1
11734,4aa89737d5d31e3d20b1544c0aa2e0b0c2a98fe1,7/12/2015,store,-34.6240091,-58.4640621,6523.19,377.62,19,7
15249,4aa89737d5d31e3d20b1544c0aa2e0b0c2a98fe1,7/12/2015,store,-34.6240091,-58.4640621,6523.19,377.62,19,7
18936,4aa89737d5d31e3d20b1544c0aa2e0b0c2a98fe1,7/12/2015,store,-34.6240091,-58.4640621,6469.57,377.62,19,7
23492,4aa89737d5d31e3d20b1544c0aa2e0b0c2a98fe1,7/12/2015,store,-34.6240091,-58.4640621,6469.57,377.62,19,7
27911,4aa89737d5d31e3d20b1544c0aa2e0b0c2a98fe1,7/12/2015,store,-34.6240091,-58.4640621,6469.57,377.62,19,7
32630,4aa89737d5d31e3d20b1544c0aa2e0b0c2a98fe1,7/12/2015,store,-34.6240091,-58.4640621,6030.02,377.62,19,7
46974,4aa89737d5d31e3d20b1544c0aa2e0b0c2a98fe1,7/12/2015,store,-34.6240091,-58.4640621,6469.57,377.62,19,7
33176,3c9f6509a60b4da38e0883544479292df51207d6,7/21/2015,store,-34.60496348,-58.4868973,6035.13,377.94,29,11
32750,b1f1391ec2ff73c566047a4ffa341d136f98f5f2,7/23/2015,apartment,-34.5846812,-58.4217499,6039.12,378.19,0,14
19305,bf4a4fc38d773f60ffdd1ce452dff49798fd8775,9/29/2015,apartment,-34.5496717,-58.4758568,6495.95,379.16,15,12
23830,bf4a4fc38d773f60ffdd1ce452dff49798fd8775,9/29/2015,apartment,-34.5496717,-58.4758568,6495.95,379.16,15,12
28200,bf4a4fc38d773f60ffdd1ce452dff49798fd8775,9/29/2015,apartment,-34.5496717,-58.4758568,6495.95,379.16,15,12
28263,c41cf26f10217a894e7d774f641b10b20c062b8d,11/9/2015,apartment,-34.63878618,-58.5080137,6495.95,379.16,17,10
47271,bf4a4fc38d773f60ffdd1ce452dff49798fd8775,9/29/2015,apartment,-34.5496717,-58.4758568,6495.95,379.16,15,12
47336,c41cf26f10217a894e7d774f641b10b20c062b8d,11/9/2015,apartment,-34.63878618,-58.5080137,6495.95,379.16,17,10
1905,ab46cf197c1d26f63831ff2b591ad52537b7e103,3/28/2015,apartment,-34.59782648,-58.40196497,6584.52,381.17,44,2
27,60a9c12951267beed192aae33160ec6b61e592cc,1/28/2015,apartment,-34.58354725,-58.40215759,6586.93,381.31,44,2
617,60a9c12951267beed192aae33160ec6b61e592cc,1/28/2015,apartment,-34.58354725,-58.40215759,6586.93,381.31,44,2
6216,da453db4d0eb751a8af3a7e47ab6ca1e5048dae7,5/26/2015,apartment,-34.59678399,-58.38150365,6596.09,381.84,35,1
8826,da453db4d0eb751a8af3a7e47ab6ca1e5048dae7,5/26/2015,apartment,-34.59678399,-58.38150365,6596.09,381.84,35,1
11829,da453db4d0eb751a8af3a7e47ab6ca1e5048dae7,5/26/2015,apartment,-34.59678399,-58.38150365,6596.09,381.84,35,1
15327,da453db4d0eb751a8af3a7e47ab6ca1e5048dae7,5/26/2015,apartment,-34.59678399,-58.38150365,6596.09,381.84,35,1
4154,c11b5033cc6d7bc5fd266bb6d8055b41ec518e21,4/13/2015,PH,-34.6882492,-58.4781988,6620.97,383.28,34,8
6578,c11b5033cc6d7bc5fd266bb6d8055b41ec518e21,4/13/2015,PH,-34.6882492,-58.4781988,6620.97,383.28,34,8
9262,c11b5033cc6d7bc5fd266bb6d8055b41ec518e21,4/13/2015,PH,-34.6882492,-58.4781988,6620.97,383.28,34,8
12347,c11b5033cc6d7bc5fd266bb6d8055b41ec518e21,4/13/2015,PH,-34.6882492,-58.4781988,6620.97,383.28,34,8
15845,c11b5033cc6d7bc5fd266bb6d8055b41ec518e21,4/13/2015,PH,-34.6882492,-58.4781988,6620.97,383.28,34,8
18988,681518dc7c050a7149003f61c3f073085a395b04,9/1/2015,apartment,-34.5994929,-58.411326,6568.25,383.38,4,3
23532,681518dc7c050a7149003f61c3f073085a395b04,9/1/2015,apartment,-34.5994929,-58.411326,6568.25,383.38,4,3
27935,681518dc7c050a7149003f61c3f073085a395b04,9/1/2015,apartment,-34.5994929,-58.411326,6568.25,383.38,4,3
