id,Commune,Computer Percent,Computer Quantile,Cellular Percent,Cellular Quantile,Rent Percent,Rent Quantile,Immigration Percent,Immigration Quantile,Education Percent,Education Quantile,Owner Percent,Owner Quantile,Regular Percent,Regular Quantile,Uninhabited Percent,Uninhabited Quantile,b_id
30577,13,83.4,9,89.0,6,37.6,7,8.7,3,42.3,6,53.6,3,91.2,7,1.6,2,1.0
30579,13,73.7,6,85.9,3,32.7,6,8.7,3,46.1,7,54.5,3,87.2,4,9.8,9,1.0
30580,13,79.0,8,89.3,7,13.7,0,5.8,0,58.8,8,72.5,9,86.3,3,2.5,3,1.0
30584,13,88.7,9,94.8,9,27.0,4,8.1,2,62.2,9,60.6,5,87.6,4,4.4,6,1.0
30585,13,76.5,7,87.8,5,25.4,3,9.0,3,43.9,6,61.8,6,87.2,4,3.4,5,1.0
30587,12,80.8,8,93.4,9,28.7,5,9.9,4,50.5,7,56.0,4,84.7,2,4.5,6,1.0
30592,13,78.8,8,90.0,7,16.2,0,9.1,3,58.0,8,74.1,9,90.3,6,4.4,6,1.0
30594,13,74.8,6,88.9,6,23.6,2,8.9,3,53.4,8,67.8,8,91.3,7,3.0,4,1.0
30596,13,89.2,9,93.6,9,11.2,0,12.0,6,67.7,9,69.9,8,81.1,1,0.30000000000000004,0,1.0
30597,13,71.4,5,85.8,3,32.2,6,7.5,1,54.5,8,53.6,3,85.8,3,4.2,6,1.0
30599,13,80.1,8,85.4,2,15.0,0,9.6,4,50.2,7,61.5,6,76.5,0,4.5,6,1.0
30608,13,82.6,9,91.5,9,26.3,4,8.9,3,52.2,8,64.2,7,90.5,7,5.9,8,1.0
30609,13,80.3,8,89.2,7,30.0,5,7.4,1,53.4,8,55.3,4,85.3,3,5.6,7,1.0
30612,13,74.5,6,86.0,3,36.1,7,8.9,3,50.1,7,47.3,2,83.4,2,3.0,4,1.0
30613,13,87.7,9,93.3,9,20.8,2,8.5,3,64.4,9,63.4,6,84.2,2,4.3,6,1.0
30618,13,83.3,9,92.0,9,35.3,7,7.2,1,64.0,9,56.9,4,92.2,8,16.3,9,1.0
30626,13,65.2,2,71.2,0,15.1,0,21.9,9,43.2,6,58.1,4,73.2,0,1.5,1,1.0
30629,13,75.3,6,88.9,6,35.3,7,8.7,3,49.2,7,40.8,1,76.1,0,6.8,8,1.0
30630,12,76.4,7,89.7,7,32.8,6,10.9,5,49.3,7,56.0,4,88.8,5,5.7,7,1.0
30631,13,81.2,8,90.6,8,11.4,0,9.1,3,64.2,9,74.2,9,85.6,3,1.6,2,1.0
30638,13,74.9,6,89.3,7,32.4,6,9.8,4,49.1,7,60.7,5,93.1,9,2.4,3,1.0
30639,13,78.5,8,86.9,4,19.0,1,11.3,5,53.6,8,66.7,7,85.7,3,5.2,7,1.0
30642,13,69.6,4,82.8,1,20.6,1,10.0,4,46.2,7,65.9,7,86.5,3,2.6,3,1.0
30643,13,80.5,8,90.2,8,30.6,5,5.9,0,52.6,8,59.1,5,89.7,6,15.9,9,1.0
30644,13,84.5,9,94.8,9,16.2,0,10.0,4,65.9,9,71.5,8,87.6,4,0.8,0,1.0
30645,13,84.0,9,90.9,8,14.3,0,14.6,7,59.2,9,66.2,7,80.5,1,2.6,3,1.0
30646,13,75.9,7,88.7,6,38.6,8,7.0,1,50.1,7,57.4,4,95.9,9,2.5,3,1.0
30651,13,89.6,9,93.6,9,10.7,0,11.0,5,63.6,9,82.0,9,92.7,8,3.0,4,1.0
30657,13,80.7,8,86.5,4,22.4,2,5.4,0,49.8,7,64.6,7,87.0,4,1.2,1,1.0
30658,13,80.3,8,89.4,7,23.2,2,10.2,4,58.1,8,58.3,5,81.5,1,7.4,8,1.0
30659,13,77.6,7,86.3,3,28.4,4,8.7,3,52.3,8,61.1,6,89.4,6,3.4,5,1.0
30660,13,85.9,9,90.6,8,11.3,0,7.2,1,67.4,9,79.9,9,91.2,7,4.2,6,1.0
30661,12,87.2,9,94.5,9,38.1,7,7.0,1,57.6,8,52.3,3,90.4,6,3.0,4,1.0
30662,13,85.2,9,91.1,8,14.5,0,7.5,1,59.2,9,74.9,9,89.4,6,3.5,5,1.0
30666,13,87.0,9,92.3,9,22.8,2,7.4,1,63.9,9,63.7,6,86.5,3,2.0,2,1.0
30676,13,72.4,5,87.9,5,35.2,7,10.1,4,57.9,8,57.8,4,93.0,8,3.1,4,1.0
30677,13,78.8,8,89.7,7,13.9,0,7.9,2,54.0,8,73.9,9,87.9,4,5.4,7,1.0
30678,13,82.6,9,90.6,8,26.8,4,9.9,4,60.3,9,59.3,5,86.1,3,7.2,8,1.0
30680,13,81.1,8,89.7,7,21.0,2,10.3,4,66.4,9,68.2,8,89.3,6,4.2,6,1.0
30681,13,83.6,9,91.4,8,19.5,1,9.5,4,54.8,8,73.2,9,92.7,8,8.0,9,1.0
30682,12,80.1,8,90.2,8,19.4,1,4.8,0,49.6,7,72.5,9,91.9,8,4.4,6,1.0
30683,13,79.5,8,87.2,4,17.3,1,11.9,6,61.6,9,65.1,7,82.4,1,2.6,3,1.0
30686,13,89.8,9,94.0,9,11.2,0,11.6,5,66.0,9,81.9,9,93.0,8,6.5,8,1.0
30687,13,79.4,8,89.9,7,29.6,5,7.7,2,52.9,8,64.8,7,94.3,9,4.3,6,1.0
30693,13,86.7,9,93.3,9,12.6,0,13.8,7,59.6,9,77.9,9,90.5,7,2.5,3,1.0
30698,13,78.3,7,90.4,8,29.3,5,9.3,3,48.9,7,64.4,7,93.7,9,3.8,5,1.0
30699,13,78.8,8,90.3,8,36.1,7,7.7,2,53.5,8,54.2,3,90.3,6,3.6,5,1.0
30700,13,74.5,6,84.6,2,21.5,2,10.1,4,58.4,8,68.5,8,89.9,6,3.9,5,1.0
30702,13,77.4,7,86.6,4,39.0,8,10.8,5,53.5,8,47.6,2,86.6,4,2.6,3,1.0
30704,13,84.2,9,90.0,7,19.4,1,10.0,4,62.3,9,73.1,9,92.4,8,5.5,7,1.0
30707,13,83.6,9,91.4,8,25.8,3,6.4,0,56.1,8,62.5,6,88.3,5,4.3,6,1.0
30710,14,83.1,9,94.6,9,16.0,0,9.5,4,65.3,9,74.8,9,90.8,7,2.7,3,1.0
30715,13,84.7,9,91.5,9,22.9,2,9.0,3,60.8,9,67.8,8,90.7,7,1.8,2,1.0
30716,13,78.9,8,88.0,5,26.9,4,8.1,2,52.2,8,41.5,1,68.4,0,2.5,3,1.0
30717,13,82.4,9,90.2,8,15.6,0,12.3,6,62.3,9,73.4,9,88.9,5,4.1,6,1.0
30719,13,81.4,9,87.8,5,22.9,2,10.7,5,60.9,9,70.1,8,93.0,8,3.5,5,1.0
30720,13,74.9,6,86.2,3,35.1,7,9.8,4,52.7,8,59.0,5,94.1,9,4.2,6,1.0
30721,13,68.0,3,85.8,3,35.6,7,11.5,5,50.8,7,53.5,3,89.1,5,3.3,5,1.0
30722,13,86.0,9,92.1,9,8.5,0,9.1,3,63.0,9,82.7,9,91.2,7,0.5,0,1.0
30724,13,86.5,9,94.2,9,5.8,0,10.9,5,65.6,9,82.7,9,88.6,5,1.0,1,1.0
30725,13,80.4,8,88.6,6,26.9,4,5.1,0,53.2,8,54.4,3,81.3,1,0.8,0,1.0
30726,13,85.5,9,93.0,9,21.4,2,7.7,2,62.5,9,68.3,8,89.6,6,3.5,5,1.0
30737,13,79.4,8,88.6,6,24.2,3,10.0,4,56.9,8,65.1,7,89.3,6,3.6,5,1.0
30738,14,82.7,9,93.0,9,35.1,7,8.9,3,63.3,9,41.0,1,76.0,0,7.5,8,1.0
30740,13,69.1,4,87.5,5,39.3,8,11.7,5,46.3,7,43.6,1,82.9,2,6.7,8,1.0
30741,13,76.6,7,90.1,7,36.5,7,7.4,1,49.8,7,52.2,3,88.8,5,1.2,1,1.0
30742,13,87.2,9,93.9,9,17.1,0,14.7,7,65.4,9,69.4,8,86.5,3,5.9,8,1.0
30746,13,82.4,9,91.5,9,28.5,4,6.2,0,59.3,9,60.6,5,89.1,5,5.0,7,1.0
30754,13,84.4,9,90.8,8,27.8,4,8.8,3,60.2,9,55.6,4,83.4,2,1.3,1,1.0
30756,13,74.1,6,85.7,3,37.5,7,6.1,0,54.3,8,52.4,3,89.9,6,4.1,6,1.0
30757,14,82.8,9,89.9,7,17.8,1,12.7,6,62.7,9,64.6,7,82.4,1,3.6,5,1.0
30758,13,77.2,7,89.7,7,21.9,2,6.9,1,61.7,9,66.1,7,88.1,5,10.7,9,1.0
30759,13,85.0,9,89.5,7,23.9,3,5.7,0,51.8,8,59.1,5,83.0,2,0.30000000000000004,0,1.0
30776,13,80.1,8,89.0,6,25.2,3,6.3,0,50.8,7,64.5,7,89.7,6,3.1,4,1.0
30779,13,82.3,9,89.1,6,28.5,4,5.8,0,55.8,8,60.1,5,88.6,5,4.0,6,1.0
30780,13,79.1,8,90.8,8,28.8,5,7.9,2,53.8,8,61.7,6,90.5,7,7.5,8,1.0
30781,13,73.6,6,88.1,5,36.2,7,9.6,4,53.3,8,44.6,1,80.8,1,4.4,6,1.0
30784,14,89.6,9,94.0,9,9.7,0,13.7,7,62.0,9,74.2,9,83.9,2,3.3,5,1.0
30794,13,84.6,9,92.1,9,23.3,2,8.9,3,62.6,9,65.7,7,89.0,5,3.8,5,1.0
30795,13,79.9,8,85.6,3,23.7,3,9.3,3,46.1,7,65.8,7,89.5,6,3.0,4,1.0
30796,13,78.6,8,90.8,8,19.4,1,5.4,0,51.4,8,69.0,8,88.4,5,2.5,3,1.0
30798,12,78.3,7,88.2,6,23.3,2,8.3,2,49.5,7,59.5,5,82.8,2,6.0,8,1.0
30800,13,84.6,9,90.7,8,20.3,1,5.7,0,59.3,9,68.7,8,89.0,5,5.1,7,1.0
30801,13,81.7,9,88.6,6,24.0,3,12.6,6,54.6,8,59.4,5,83.4,2,1.3,1,1.0
30802,13,84.6,9,91.0,8,17.6,1,10.9,5,57.9,8,68.8,8,86.4,3,4.9,7,1.0
30804,13,79.9,8,89.7,7,21.8,2,10.0,4,52.5,8,69.6,8,91.4,7,4.1,6,1.0
30815,13,76.8,7,88.8,6,27.5,4,7.9,2,54.7,8,54.7,3,82.2,1,0.7000000000000001,0,1.0
30822,13,81.1,8,90.5,8,31.1,5,8.6,3,63.1,9,59.9,5,91.0,7,3.1,4,1.0
30824,13,83.2,9,90.1,7,21.6,2,9.4,4,50.5,7,65.2,7,86.8,4,5.5,7,1.0
30826,13,78.9,8,85.5,2,15.1,0,8.2,2,57.5,8,78.6,9,93.7,9,3.1,4,1.0
30827,13,78.9,8,91.6,9,21.1,2,7.2,1,59.4,9,68.9,8,90.0,6,5.3,7,1.0
30828,13,81.7,9,88.4,6,27.4,4,6.2,0,58.1,8,65.6,7,93.0,8,2.0,2,1.0
30829,14,81.8,9,92.8,9,13.0,0,9.9,4,63.7,9,71.0,8,84.0,2,1.8,2,1.0
30831,13,82.9,9,92.2,9,11.7,0,8.2,2,56.2,8,78.6,9,90.4,6,1.1,1,1.0
30840,13,77.5,7,90.7,8,36.0,7,7.2,1,55.9,8,48.3,2,84.3,2,1.1,1,1.0
30842,13,84.3,9,93.5,9,26.8,4,6.1,0,63.8,9,59.0,5,85.8,3,4.4,6,1.0
30845,13,77.7,7,86.7,4,28.6,4,6.9,1,57.3,8,54.2,3,82.8,2,2.6,3,1.0
30857,13,76.6,7,88.0,5,29.1,5,12.5,6,50.8,7,56.5,4,85.6,3,1.3,1,1.0
30863,13,77.2,7,86.4,3,27.2,4,5.9,0,52.8,8,62.9,6,90.1,6,6.5,8,1.0
30864,13,84.8,9,88.7,6,22.2,2,9.9,4,53.7,8,72.2,9,94.4,9,6.1,8,1.0
30865,13,75.1,6,86.8,4,30.8,5,6.2,0,53.8,8,61.7,6,92.5,8,4.1,6,1.0
30870,13,77.8,7,89.1,6,17.9,1,5.8,0,51.4,8,74.8,9,92.7,8,2.7,3,1.0
30883,13,72.9,5,85.8,3,33.0,6,8.5,3,52.8,8,56.4,4,89.4,6,4.0,6,1.0
30886,13,78.7,8,89.5,7,37.2,7,8.1,2,54.5,8,46.1,1,83.3,2,8.7,9,1.0
30889,13,81.1,8,91.0,8,21.5,2,7.1,1,57.9,8,67.0,7,88.5,5,2.9,4,1.0
30905,14,79.0,8,86.2,3,29.5,5,8.6,3,49.5,7,56.7,4,86.2,3,1.3,1,1.0
30908,13,75.6,6,90.4,8,28.0,4,7.0,1,57.9,8,63.2,6,91.2,7,2.4,3,1.0
30910,13,85.0,9,91.7,9,35.2,7,7.8,2,58.5,8,47.2,2,82.4,1,2.2,3,1.0
30921,13,73.5,5,89.8,7,22.3,2,7.9,2,50.5,7,68.8,8,91.2,7,2.4,3,1.0
30928,13,83.2,9,89.9,7,13.8,0,8.2,2,54.7,8,74.6,9,88.4,5,2.8,4,1.0
30930,13,88.2,9,92.5,9,15.0,0,6.8,1,67.9,9,74.3,9,89.3,6,3.9,5,1.0
30942,13,78.6,8,94.2,9,25.3,3,7.8,2,50.2,7,66.9,7,92.2,8,1.1,1,1.0
30946,13,79.4,8,90.8,8,29.2,5,8.4,2,56.5,8,45.2,1,74.4,0,3.1,4,1.0
30953,13,85.3,9,90.6,8,13.5,0,12.9,6,64.1,9,81.8,9,95.3,9,4.3,6,1.0
30973,12,78.1,7,87.6,5,12.7,0,7.8,2,49.8,7,80.6,9,93.3,9,2.3,3,1.0
31013,13,84.2,9,89.7,7,12.1,0,10.9,5,57.4,8,76.1,9,88.2,5,5.8,7,1.0
31048,12,75.8,7,88.8,6,22.4,2,8.3,2,40.9,6,68.2,8,90.6,7,2.3,3,1.0
31065,15,89.6,9,93.6,9,6.8,0,7.2,1,63.7,9,88.0,9,94.8,9,1.3,1,1.0
30337,14,66.7,3,83.3,1,50.0,9,16.7,8,40.0,5,33.3,0,83.3,2,0.0,0,44.0
31116,2,46.5,0,89.1,6,4.7,0,5.9,0,3.0,0,10.9,0,15.5,0,0.0,0,44.0
31136,2,66.7,3,86.7,4,6.7,0,9.5,4,0.0,0,13.3,0,20.0,0,0.0,0,44.0
31305,14,87.3,9,94.8,9,14.9,0,13.4,6,68.0,9,68.7,8,83.6,2,2.9,4,44.0
31454,14,89.8,9,95.6,9,16.4,0,12.4,6,70.7,9,74.2,9,90.7,7,5.9,8,44.0
31492,14,85.6,9,94.4,9,9.2,0,10.8,5,63.4,9,75.9,9,85.1,3,2.9,4,44.0
31535,1,26.1,0,75.2,0,12.4,0,23.6,9,7.6,0,64.0,6,76.4,0,0.0,0,44.0
31536,1,10.5,0,77.5,0,14.7,0,72.3,9,1.1,0,72.8,9,87.4,4,0.0,0,44.0
31537,2,85.2,9,92.6,9,10.9,0,12.9,6,56.4,8,76.0,9,86.9,4,2.4,3,44.0
31549,1,41.1,0,85.9,3,3.1,0,15.2,7,4.4,0,52.1,3,55.2,0,0.0,0,44.0
31606,1,12.7,0,87.3,4,11.2,0,85.4,9,2.5,0,69.3,8,80.5,1,0.5,0,44.0
31632,2,82.0,9,92.8,9,20.2,1,9.7,4,64.1,9,68.8,8,89.0,5,2.1,2,44.0
31658,1,33.3,0,89.6,7,28.7,5,53.8,9,4.2,0,41.5,1,70.2,0,0.6000000000000001,0,44.0
31669,14,80.8,8,90.8,8,31.0,5,6.7,1,62.8,9,60.4,5,91.3,7,6.8,8,44.0
31670,14,79.6,8,88.5,6,32.1,6,9.5,4,60.7,9,58.1,4,90.2,6,7.4,8,44.0
31671,14,81.7,9,91.0,8,26.6,4,8.6,3,63.6,9,59.9,5,86.5,3,2.0,2,44.0
31694,14,78.0,7,83.2,1,28.5,4,6.5,1,64.2,9,48.1,2,76.6,0,7.1,8,44.0
31696,14,80.4,8,89.7,7,31.9,6,13.2,6,63.2,9,49.5,2,81.4,1,4.1,6,44.0
31715,1,3.7,0,85.3,2,13.8,0,96.3,9,2.0,0,79.8,9,93.6,9,1.9,2,44.0
31719,14,78.8,8,86.9,4,25.0,3,9.6,4,61.4,9,57.3,4,82.3,1,7.8,9,44.0
31745,2,80.9,8,93.4,9,26.6,4,7.9,2,59.3,9,61.0,6,87.6,4,5.5,7,44.0
31751,2,83.9,9,92.0,9,37.2,7,8.9,3,66.4,9,49.3,2,86.5,3,5.8,7,44.0
31759,2,82.6,9,91.5,9,48.2,9,11.5,5,64.3,9,42.3,1,90.5,7,8.4,9,44.0
31762,2,78.9,8,89.0,6,35.4,7,8.2,2,63.2,9,48.1,2,83.6,2,6.2,8,44.0
31775,2,80.2,8,86.1,3,25.8,3,7.9,2,50.8,7,49.2,2,75.0,0,1.8,2,44.0
31807,2,80.2,8,90.9,8,34.7,7,7.0,1,60.9,9,53.0,3,87.7,4,4.8,7,44.0
31811,2,80.3,8,86.6,4,28.9,5,9.0,3,60.8,9,62.4,6,91.3,7,2.3,3,44.0
31847,14,82.9,9,92.1,9,18.9,1,8.1,2,61.3,9,66.8,7,85.7,3,4.3,6,44.0
31853,2,83.7,9,93.3,9,38.3,7,10.5,5,66.5,9,55.0,4,93.3,9,4.3,6,44.0
31857,2,82.3,9,88.0,5,22.3,2,8.7,3,62.0,9,68.0,8,90.3,6,4.2,6,44.0
31859,2,80.9,8,89.7,7,28.4,4,15.2,7,64.2,9,53.2,3,81.6,1,6.8,8,44.0
31863,2,79.9,8,86.9,4,28.9,5,6.8,1,64.5,9,53.2,3,82.1,1,8.6,9,44.0
31868,2,78.7,8,87.0,4,37.3,7,7.1,1,56.2,8,53.8,3,91.1,7,4.8,7,44.0
31869,2,78.0,7,88.0,5,7.0,0,8.0,2,56.0,8,81.0,9,88.0,4,1.8,2,44.0
31875,2,84.9,9,91.7,9,11.2,0,10.2,4,58.8,8,76.1,9,87.3,4,3.3,5,44.0
31880,2,78.2,7,90.4,8,19.3,1,5.6,0,47.7,7,67.0,7,86.3,3,4.8,7,44.0
31882,2,83.2,9,89.9,7,20.1,1,21.5,9,66.4,9,53.7,3,73.8,0,6.6,8,44.0
31893,2,78.8,8,91.5,9,23.2,2,8.8,3,64.7,9,68.0,8,91.1,7,8.9,9,44.0
31895,2,78.8,8,86.6,4,31.4,6,7.6,2,66.2,9,58.4,5,89.8,6,6.1,8,44.0
31897,2,75.4,6,88.0,5,42.3,8,7.4,1,63.3,9,44.8,1,87.2,4,9.1,9,44.0
31900,14,84.4,9,85.9,3,16.7,0,14.0,7,55.2,8,73.0,9,89.6,6,3.7,5,44.0
31902,2,78.4,7,89.3,7,41.5,8,7.7,2,65.4,9,41.9,1,83.4,2,5.2,7,44.0
31903,2,79.5,8,89.2,7,23.7,3,8.3,2,57.6,8,66.4,7,90.1,6,2.4,3,44.0
31904,2,86.6,9,92.3,9,16.0,0,10.5,5,59.4,9,49.8,2,65.8,0,13.8,9,44.0
31905,2,82.9,9,90.9,8,32.8,6,7.4,1,63.6,9,57.7,4,90.5,7,4.3,6,44.0
31916,2,82.3,9,91.5,9,22.0,2,7.1,1,60.7,9,63.1,6,85.1,3,6.1,8,44.0
31922,2,76.3,7,89.2,7,42.2,8,8.9,3,62.4,9,44.3,1,86.5,3,3.3,5,44.0
31934,2,76.8,7,87.3,4,46.0,9,9.2,3,59.4,9,39.0,0,85.0,3,6.4,8,44.0
31939,2,76.5,7,89.6,7,24.2,3,9.7,4,58.4,8,54.4,3,78.5,1,6.9,8,44.0
31940,2,81.5,9,91.2,8,46.6,9,16.8,8,60.7,9,42.0,1,88.5,5,10.4,9,44.0
31941,2,80.8,8,90.9,8,31.6,6,11.7,5,65.9,9,54.3,3,85.9,3,9.7,9,44.0
31944,2,77.9,7,91.6,9,32.2,6,8.4,2,63.3,9,52.3,3,84.6,2,4.3,6,44.0
31949,2,80.8,8,90.2,8,40.2,8,7.3,1,63.6,9,47.6,2,87.8,4,2.8,4,44.0
31955,2,81.6,9,90.9,8,34.4,6,7.8,2,66.0,9,55.6,4,90.0,6,1.2,1,44.0
31956,2,79.3,8,89.7,7,20.2,1,8.9,3,60.1,9,69.0,8,89.2,5,7.4,8,44.0
31961,2,81.6,9,91.4,8,30.4,5,6.0,0,55.3,8,57.9,4,88.3,5,6.6,8,44.0
31964,2,79.8,8,89.0,6,40.4,8,16.5,8,54.1,8,39.4,0,79.8,1,26.7,9,44.0
31967,2,80.5,8,90.5,8,26.6,4,10.0,4,62.6,9,65.2,7,91.7,8,4.1,6,44.0
31969,2,78.8,8,86.5,4,37.0,7,7.2,1,59.4,9,46.3,1,83.3,2,5.6,7,44.0
31983,2,82.0,9,90.7,8,19.5,1,16.2,7,61.0,9,55.3,4,74.8,0,13.0,9,44.0
31985,2,77.4,7,87.7,5,24.3,3,11.5,5,53.6,8,59.6,5,83.8,2,8.8,9,44.0
31987,2,82.5,9,89.3,7,26.8,4,8.6,3,62.0,9,54.2,3,81.0,1,16.4,9,44.0
31988,2,81.7,9,90.4,8,31.7,6,7.8,2,65.1,9,57.3,4,89.0,5,2.5,3,44.0
31992,2,74.7,6,84.8,2,34.2,6,9.7,4,59.5,9,55.7,4,89.9,6,6.2,8,44.0
31993,2,83.7,9,92.2,9,30.2,5,6.8,1,57.0,8,60.3,5,90.5,7,9.1,9,44.0
32000,2,79.1,8,89.0,6,42.7,8,5.8,0,61.9,9,41.8,1,84.5,2,5.2,7,44.0
32003,14,81.6,9,90.2,8,24.5,3,7.1,1,63.0,9,63.4,6,87.9,4,15.6,9,44.0
32004,2,81.0,8,89.1,6,43.8,8,6.8,1,67.1,9,45.3,1,89.1,5,3.5,5,44.0
32006,2,83.0,9,91.9,9,39.5,8,7.7,2,69.6,9,41.0,1,80.5,1,4.7,6,44.0
32017,2,76.7,7,86.7,4,27.9,4,10.7,5,59.9,9,60.2,5,88.1,5,7.9,9,44.0
32024,2,81.4,9,94.7,9,29.3,5,4.8,0,66.5,9,60.1,5,89.4,6,7.9,9,44.0
32030,2,76.5,7,88.2,6,25.1,3,12.8,6,59.9,9,61.0,6,86.1,3,5.2,7,44.0
32037,2,73.3,5,87.7,5,20.5,1,10.8,5,54.9,8,63.1,6,83.6,2,13.4,9,44.0
32040,2,80.7,8,87.3,4,11.8,0,10.8,5,56.4,8,71.2,8,83.0,2,5.6,7,44.0
32044,2,76.9,7,90.6,8,28.1,4,10.0,4,58.7,8,57.0,4,85.0,3,7.0,8,44.0
32045,2,77.3,7,86.7,4,23.8,3,17.2,8,56.3,8,56.6,4,80.5,1,6.9,8,44.0
32048,2,73.7,6,86.2,3,21.0,2,7.4,1,58.9,8,69.5,8,90.5,7,2.8,4,44.0
32049,2,82.2,9,88.7,6,38.7,8,8.1,2,62.2,9,48.4,2,87.2,4,5.5,7,44.0
32051,2,80.9,8,90.1,7,35.0,7,7.6,2,66.4,9,56.8,4,91.7,8,5.8,7,44.0
32053,2,77.4,7,89.1,6,36.6,7,8.2,2,64.3,9,54.3,3,90.9,7,5.9,8,44.0
32056,2,84.4,9,95.6,9,35.1,7,7.3,1,73.7,9,58.5,5,93.7,9,5.6,7,44.0
32060,2,79.9,8,86.1,3,39.1,8,15.7,7,57.3,8,50.0,2,89.1,5,8.2,9,44.0
32062,1,71.9,5,87.9,5,46.2,9,20.1,8,49.2,7,40.0,1,86.1,3,12.1,9,44.0
32071,2,82.9,9,92.2,9,37.2,7,13.3,6,67.5,9,51.3,3,88.4,5,6.3,8,44.0
32072,2,83.2,9,89.2,7,30.5,5,8.9,3,62.8,9,55.1,4,85.5,3,6.5,8,44.0
32075,2,82.7,9,90.7,8,17.9,1,7.5,1,64.8,9,67.5,8,85.4,3,4.7,6,44.0
32076,2,75.0,6,89.1,6,24.6,3,11.6,5,64.1,9,59.9,5,84.5,2,7.8,9,44.0
32077,2,81.8,9,93.5,9,22.9,2,9.2,3,63.9,9,61.6,6,84.6,2,9.8,9,44.0
32082,14,77.2,7,88.5,6,28.3,4,8.0,2,59.7,9,48.9,2,77.2,0,6.7,8,44.0
32087,2,74.1,6,87.1,4,12.2,0,16.9,8,56.5,8,65.9,7,78.0,0,6.2,8,44.0
32089,2,82.0,9,91.3,8,28.4,4,5.9,0,66.5,9,60.1,5,88.5,5,4.4,6,44.0
32091,2,82.2,9,91.8,9,34.4,6,8.5,3,61.4,9,50.8,2,85.1,3,6.7,8,44.0
32094,2,78.3,7,84.0,1,27.8,4,7.8,2,58.4,8,55.2,4,82.9,2,7.4,8,44.0
32096,2,78.9,8,89.9,7,37.5,7,7.7,2,63.3,9,42.4,1,79.9,1,4.6,6,44.0
32106,2,80.5,8,90.1,7,33.8,6,11.4,5,58.9,8,56.6,4,90.4,6,7.9,9,44.0
32108,2,80.7,8,91.1,8,18.7,1,8.0,2,58.0,8,68.4,8,87.1,4,2.6,3,44.0
32112,2,78.2,7,86.8,4,25.2,3,7.7,2,57.9,8,57.1,4,82.3,1,4.7,6,44.0
32116,1,82.8,9,90.1,7,16.2,0,11.8,6,55.5,8,72.0,9,88.2,5,6.4,8,44.0
32117,2,81.2,8,90.2,8,36.8,7,7.9,2,60.8,9,51.2,3,88.0,4,7.2,8,44.0
32120,2,81.9,9,89.8,7,17.3,1,10.5,5,61.8,9,68.0,8,85.3,3,4.3,6,44.0
32122,2,71.2,5,87.2,4,17.3,1,7.5,1,54.9,8,63.3,6,80.5,1,4.8,7,44.0
32123,2,78.5,8,87.5,5,37.0,7,7.7,2,61.6,9,50.8,2,87.8,4,6.2,8,44.0
32125,2,82.4,9,89.3,7,15.4,0,11.6,5,61.8,9,64.9,7,80.3,1,10.4,9,44.0
32131,2,81.1,8,88.7,6,27.3,4,9.8,4,61.2,9,63.5,6,90.8,7,13.2,9,44.0
32136,2,84.7,9,92.0,9,26.9,4,4.9,0,67.6,9,62.7,6,89.6,6,5.1,7,44.0
32142,2,76.7,7,86.9,4,28.7,5,7.1,1,59.7,9,61.2,6,89.9,6,5.3,7,44.0
32144,2,79.4,8,89.5,7,26.2,3,8.5,3,60.7,9,61.7,6,87.9,4,9.7,9,44.0
32146,2,79.6,8,88.0,5,36.4,7,8.5,3,60.3,9,53.6,3,90.0,6,6.9,8,44.0
32149,14,80.1,8,88.2,6,28.4,4,12.3,6,61.1,9,56.4,4,84.8,3,2.8,4,44.0
32156,2,81.2,8,90.7,8,24.0,3,7.1,1,64.3,9,66.2,7,90.3,6,6.7,8,44.0
32159,2,80.1,8,89.2,7,25.8,3,7.2,1,62.1,9,59.8,5,85.6,3,2.6,3,44.0
32160,2,83.1,9,90.0,7,26.2,3,7.5,1,58.2,8,61.7,6,87.9,4,7.1,8,44.0
32167,2,81.1,8,89.8,7,45.4,9,8.3,2,67.4,9,40.4,1,85.8,3,7.3,8,44.0
32169,2,85.8,9,92.7,9,16.7,0,5.6,0,67.0,9,59.7,5,76.4,0,3.5,5,44.0
32174,2,81.8,9,90.9,8,20.4,1,10.9,5,63.4,9,62.3,6,82.7,2,8.1,9,44.0
32177,2,79.4,8,90.7,8,41.9,8,7.3,1,56.0,8,49.0,2,90.9,7,6.7,8,44.0
32178,2,80.7,8,85.9,3,34.0,6,7.3,1,63.9,9,53.5,3,87.5,4,7.5,8,44.0
32179,2,81.5,9,89.8,7,26.2,3,12.7,6,55.9,8,62.0,6,88.3,5,11.9,9,44.0
32185,14,73.0,5,84.6,2,29.6,5,10.1,4,52.6,8,56.6,4,86.1,3,3.8,5,44.0
32186,2,79.7,8,88.9,6,38.7,8,9.5,4,62.8,9,46.2,1,84.9,3,1.9,2,44.0
32188,2,82.0,9,88.3,6,35.0,7,8.9,3,64.1,9,56.2,4,91.2,7,5.6,7,44.0
32191,2,84.3,9,91.0,8,35.9,7,5.4,0,65.3,9,54.8,3,90.7,7,2.6,3,44.0
32198,2,78.3,7,87.3,4,36.3,7,10.0,4,59.8,9,33.1,0,69.4,0,2.8,4,44.0
32201,2,80.3,8,88.5,6,26.7,4,7.0,1,61.2,9,63.1,6,89.8,6,5.8,7,44.0
