id,AREA,Commune,DEPTO,FRAC,Computer Percent,Computer Quantile,Cellular Percent,Cellular Quantile,Rent Percent,Rent Quantile,LINK,Immigration Percent,Immigration Quantile,Education Percent,Education Quantile,PERIMETER,Owner Percent,Owner Quantile,PROV,RADIO,RADPAIS_,REDCODE,Regular Percent,Regular Quantile,TIPO,Uninhabited Percent,Uninhabited Quantile,coordinates,type
31950,112775.6,11,11.0,2.0,79.1,8,86.6,4,15.1,0,,5.9,0,32.7,4,1872.134,77.9,9,2.0,6.0,31950.0,20110206.0,93.0,8,,4.1,6,"[[[-58.5149, -34.59635], [-58.51515, -34.59639], [-58.51616, -34.59654], [-58.51691, -34.59665], [-58.51789, -34.5968], [-58.51947, -34.59705], [-58.51962, -34.59709], [-58.519800000000004, -34.59715], [-58.52006, -34.5973], [-58.52028, -34.59747], [-58.5208, -34.59748], [-58.52084, -34.59748], [-58.52129, -34.59749], [-58.521770000000004, -34.5975], [-58.52207, -34.59752], [-58.52228, -34.59751], [-58.52235, -34.5975], [-58.52246, -34.5975], [-58.52252, -34.5975], [-58.52265, -34.59752], [-58.52275, -34.59754], [-58.52278, -34.59755], [-58.52293, -34.5976], [-58.52297, -34.59761], [-58.52315, -34.59772], [-58.52319, -34.59776], [-58.52316, -34.59768], [-58.52301, -34.59738], [-58.52265, -34.5966], [-58.52257, -34.59663], [-58.52216, -34.59667], [-58.52205, -34.59668], [-58.52157, -34.59673], [-58.52135, -34.59676], [-58.52045, -34.59617], [-58.52029, -34.59607], [-58.51917, -34.59539], [-58.51805, -34.5947], [-58.51791, -34.59461], [-58.51777, -34.59452], [-58.51723, -34.59419], [-58.51712, -34.59413], [-58.51634, -34.59498], [-58.51558, -34.59583], [-58.51521, -34.59623], [-58.51504, -34.5962], [-58.5149, -34.59635]]]",Polygon
31951,23776.88,14,14.0,25.0,82.8,9,90.2,8,34.7,7,,6.3,0,59.6,9,804.381,53.7,3,2.0,4.0,31951.0,20142504.0,88.4,5,,8.0,9,"[[[-58.41937, -34.58842], [-58.41878, -34.58807], [-58.41791, -34.58869], [-58.41705, -34.5893], [-58.41703, -34.58935], [-58.41681, -34.5896], [-58.41666, -34.5898], [-58.4166, -34.58985], [-58.41696, -34.59033], [-58.41787, -34.58962], [-58.41809, -34.5896], [-58.4183, -34.58959], [-58.41905, -34.58936], [-58.41856, -34.58907], [-58.41937, -34.58842]]]",Polygon
36053,28557.0,8,8.0,5.0,69.3,4,86.9,4,10.5,0,,4.9,0,16.2,1,874.018,79.8,9,2.0,10.0,36053.0,20080510.0,90.3,6,,0.8,0,"[[[-58.47367, -34.66537], [-58.47405, -34.66623], [-58.47454, -34.66623], [-58.47476, -34.6667], [-58.47573, -34.66637], [-58.4768, -34.66601], [-58.47662, -34.66586], [-58.47636, -34.66565], [-58.47589, -34.66526], [-58.47583, -34.6652], [-58.4756, -34.665], [-58.4754, -34.665], [-58.4754, -34.66537], [-58.4753, -34.66537], [-58.4753, -34.66547], [-58.4751, -34.66546], [-58.47511, -34.66539], [-58.47472, -34.66539], [-58.47474, -34.66507], [-58.47454, -34.66507], [-58.47452, -34.66537], [-58.4742, -34.66536], [-58.47367, -34.66537]]]",Polygon
33191,33450.31,6,6.0,5.0,76.7,7,86.7,4,24.6,3,,8.6,3,42.3,6,886.096,66.1,7,2.0,10.0,33191.0,20060510.0,90.7,7,,2.0,2,"[[[-58.44137, -34.60909], [-58.44133, -34.60926], [-58.44111, -34.61021], [-58.44085, -34.61135], [-58.44102, -34.61143], [-58.44112, -34.61147], [-58.44222, -34.61189], [-58.4424, -34.61165], [-58.44296, -34.61091], [-58.44188, -34.6105], [-58.4426, -34.60956], [-58.44243, -34.6095], [-58.44137, -34.60909]]]",Polygon
31955,15472.75,2,2.0,10.0,81.6,9,90.9,8,34.4,6,,7.8,2,66.0,9,502.752,55.6,4,2.0,6.0,31955.0,20021006.0,90.0,6,,1.2,1,"[[[-58.39989, -34.58769], [-58.4, -34.58778], [-58.40084, -34.58844], [-58.40089, -34.58849], [-58.40197, -34.58785], [-58.40188, -34.58777], [-58.40095, -34.58705], [-58.39989, -34.58769]]]",Polygon
36054,86444.56,8,8.0,6.0,48.8,0,82.5,0,36.3,7,,34.1,9,9.1,0,1177.408,54.4,3,2.0,6.0,36054.0,20080606.0,90.6,7,,0.4,0,"[[[-58.47016, -34.66467], [-58.46973, -34.665], [-58.46913, -34.66547], [-58.4686, -34.66585], [-58.46793, -34.66638], [-58.4686, -34.66701], [-58.46935, -34.6677], [-58.47009, -34.66841], [-58.47126, -34.6675], [-58.47243, -34.66659], [-58.47208, -34.6663], [-58.47161, -34.6659], [-58.47114, -34.66551], [-58.47086, -34.66526], [-58.47066, -34.6651], [-58.47016, -34.66467]]]",Polygon
31956,7641.625,2,2.0,23.0,79.3,8,89.7,7,20.2,1,,8.9,3,60.1,9,352.755,69.0,8,2.0,6.0,31956.0,20022306.0,89.2,5,,7.4,8,"[[[-58.4095, -34.58823], [-58.40903, -34.58756], [-58.40828, -34.58817], [-58.40882, -34.58877], [-58.40892, -34.58869], [-58.4095, -34.58823]]]",Polygon
31959,54020.13,15,15.0,6.0,71.9,5,87.0,4,28.1,4,,9.4,4,36.1,5,1146.948,63.0,6,2.0,5.0,31959.0,20150605.0,91.1,7,,2.6,3,"[[[-58.49062, -34.59277], [-58.4907, -34.59282], [-58.49087, -34.59292], [-58.491, -34.593], [-58.49201, -34.59363], [-58.49314, -34.59433], [-58.49428, -34.59503], [-58.49498, -34.59427], [-58.49565, -34.59349], [-58.49572, -34.59343], [-58.49581, -34.59334], [-58.49583, -34.59331], [-58.49522, -34.59322], [-58.49513, -34.59321], [-58.49427, -34.59309], [-58.4927, -34.59286], [-58.49264, -34.59282], [-58.49099, -34.5928], [-58.49095, -34.59279], [-58.49062, -34.59277]]]",Polygon
31961,14741.13,2,2.0,13.0,81.6,9,91.4,8,30.4,5,,6.0,0,55.3,8,492.741,57.9,4,2.0,2.0,31961.0,20021302.0,88.3,5,,6.6,8,"[[[-58.40197, -34.58785], [-58.40213, -34.58796], [-58.40304, -34.58863], [-58.40389, -34.58813], [-58.40405, -34.58803], [-58.40392, -34.58793], [-58.40298, -34.58725], [-58.40197, -34.58785]]]",Polygon
31962,18121.88,14,14.0,25.0,82.2,9,90.4,8,36.5,7,,7.6,2,57.6,8,568.874,48.4,2,2.0,3.0,31962.0,20142503.0,85.0,3,,10.1,9,"[[[-58.41791, -34.58869], [-58.41706, -34.58818], [-58.4168, -34.58838], [-58.41586, -34.58908], [-58.41575, -34.58916], [-58.41573, -34.5896], [-58.41645, -34.58974], [-58.41666, -34.5898], [-58.41681, -34.5896], [-58.41703, -34.58935], [-58.41705, -34.5893], [-58.41791, -34.58869]]]",Polygon
36061,80055.0,8,8.0,4.0,62.1,2,84.0,1,25.2,3,,16.0,7,11.8,0,1137.772,68.6,8,2.0,10.0,36061.0,20080410.0,93.8,9,,2.3,3,"[[[-58.47893, -34.66534], [-58.4784, -34.66575], [-58.47789, -34.66614], [-58.47777, -34.66625], [-58.47689, -34.66693], [-58.47768, -34.66759], [-58.47846, -34.668260000000004], [-58.47912, -34.66881], [-58.47927, -34.66893], [-58.48028, -34.66814], [-58.48043, -34.66801], [-58.48078, -34.66774], [-58.48128, -34.66736], [-58.48116, -34.66726], [-58.48049, -34.66669], [-58.47972, -34.66602], [-58.47893, -34.66534]]]",Polygon
31963,93303.0,15,15.0,9.0,74.6,6,88.6,6,29.8,5,,8.7,3,44.1,6,1408.9,42.1,1,2.0,3.0,31963.0,20150903.0,71.9,0,,4.7,6,"[[[-58.44875, -34.59062], [-58.44788, -34.59143], [-58.4476, -34.5917], [-58.44735, -34.59194], [-58.4467, -34.59254], [-58.44666, -34.59257], [-58.44675, -34.5926], [-58.4469, -34.59268], [-58.44705, -34.59275], [-58.4472, -34.59282], [-58.44734, -34.59288], [-58.4475, -34.59296], [-58.44763, -34.59303], [-58.44777, -34.59309], [-58.44791, -34.59316], [-58.44805, -34.59322], [-58.44819, -34.59329], [-58.44833, -34.59336], [-58.44847, -34.59343], [-58.44861, -34.5935], [-58.44874, -34.59356], [-58.44886, -34.59362], [-58.449, -34.59369], [-58.44913, -34.59375], [-58.44927, -34.59382], [-58.4494, -34.59388], [-58.44952, -34.59394], [-58.44978, -34.59406], [-58.44992, -34.59413], [-58.45006, -34.59419], [-58.45017, -34.59423], [-58.45055, -34.59435], [-58.45044, -34.59425], [-58.44972, -34.59361], [-58.45062, -34.59294], [-58.45149, -34.5923], [-58.45139, -34.5922], [-58.45022, -34.59117], [-58.44917, -34.59021], [-58.44875, -34.59062]]]",Polygon
31964,8004.25,2,2.0,4.0,79.8,8,89.0,6,40.4,8,,16.5,8,54.1,8,374.445,39.4,0,2.0,2.0,31964.0,20020402.0,79.8,1,,26.7,9,"[[[-58.38835, -34.5868], [-58.3892, -34.58764], [-58.38932, -34.58757], [-58.38977, -34.58728], [-58.38893, -34.58646], [-58.38835, -34.5868]]]",Polygon
31965,784186.8,15,15.0,6.0,85.8,9,92.3,9,4.4,0,,4.9,0,52.5,8,4379.679,80.9,9,2.0,6.0,31965.0,20150606.0,85.2,3,,1.1,1,"[[[-58.47615, -34.59243], [-58.47618, -34.59254], [-58.47621, -34.59259], [-58.47671, -34.59399], [-58.47712, -34.59511], [-58.47758, -34.59634], [-58.47764, -34.59646], [-58.47769, -34.59661], [-58.47778, -34.59685], [-58.47787, -34.59709], [-58.47834, -34.59834], [-58.47856, -34.59892], [-58.47883, -34.59967], [-58.47974, -34.59928], [-58.48031, -34.59903], [-58.48078, -34.59883], [-58.48212, -34.59825], [-58.48291, -34.59791], [-58.48303, -34.59777], [-58.48424, -34.5964], [-58.48471, -34.59668], [-58.48474, -34.5967], [-58.48582, -34.5966], [-58.48637, -34.59654], [-58.48691, -34.59649], [-58.48702, -34.59648], [-58.48767, -34.59642], [-58.48771, -34.59638], [-58.48805, -34.59598], [-58.4884, -34.59619], [-58.49018, -34.59725], [-58.49121, -34.59718], [-58.49249, -34.5971], [-58.49291, -34.59707], [-58.49313, -34.59674], [-58.49428, -34.59503], [-58.49314, -34.59433], [-58.49201, -34.59363], [-58.491, -34.593], [-58.49087, -34.59292], [-58.4907, -34.59282], [-58.49046, -34.59282], [-58.48939, -34.5928], [-58.48866, -34.59277], [-58.48748, -34.59274], [-58.48632, -34.5927], [-58.48561, -34.59268], [-58.48488, -34.59266], [-58.48412, -34.59265], [-58.48345, -34.59263], [-58.48271, -34.59261], [-58.48211, -34.59259], [-58.48153, -34.59258], [-58.4809, -34.59256], [-58.48028, -34.59254], [-58.47959, -34.59253], [-58.47896, -34.59251], [-58.47833, -34.59249], [-58.47773, -34.59247], [-58.4771, -34.59245], [-58.47654, -34.59244], [-58.4763, -34.59243], [-58.47615, -34.59243]]]",Polygon
33192,79123.13,10,10.0,6.0,66.4,3,87.1,4,19.6,1,,10.3,4,26.9,3,1127.077,71.8,9,2.0,3.0,33192.0,20100603.0,91.5,7,,3.5,5,"[[[-58.50705, -34.61319], [-58.50694, -34.6133], [-58.5066, -34.61365], [-58.50628, -34.61399], [-58.50617, -34.61411], [-58.50563, -34.61466], [-58.50512, -34.6152], [-58.5063, -34.61586], [-58.50645, -34.61595], [-58.50691, -34.61621], [-58.50702, -34.61626], [-58.50714, -34.61634], [-58.50738, -34.61647], [-58.50756, -34.61657], [-58.50859, -34.6156], [-58.50872, -34.61548], [-58.50958, -34.61466], [-58.50921, -34.61444], [-58.50906, -34.61435], [-58.50885, -34.61423], [-58.50873, -34.61416], [-58.50847, -34.61401], [-58.50831, -34.61392], [-58.50801, -34.61375], [-58.50787, -34.61366], [-58.50762, -34.61352], [-58.50752, -34.61346], [-58.50705, -34.61319]]]",Polygon
36064,122028.1,9,9.0,16.0,53.3,0,79.3,0,24.6,3,,15.8,7,10.6,0,1520.858,66.5,7,2.0,7.0,36064.0,20091607.0,91.0,7,,3.0,4,"[[[-58.50573, -34.66718], [-58.50559, -34.66729], [-58.50474, -34.668], [-58.5038, -34.66878], [-58.5029, -34.66952], [-58.50363, -34.67013], [-58.50434, -34.67072], [-58.50528, -34.67002], [-58.50605, -34.67066], [-58.50634, -34.67089], [-58.50644, -34.67096], [-58.50678, -34.67126], [-58.50815, -34.67021], [-58.5083, -34.67014], [-58.50876, -34.66981], [-58.50843, -34.66949], [-58.50836, -34.66942], [-58.508070000000004, -34.66913], [-58.5073, -34.66849], [-58.50653, -34.66785], [-58.50573, -34.66718]]]",Polygon
31967,16135.25,2,2.0,3.0,80.5,8,90.5,8,26.6,4,,10.0,4,62.6,9,521.424,65.2,7,2.0,1.0,31967.0,20020301.0,91.7,8,,4.1,6,"[[[-58.39721, -34.58746], [-58.39621, -34.58697], [-58.39518, -34.58773], [-58.39529, -34.58786], [-58.39586, -34.58856], [-58.39652, -34.58803], [-58.39721, -34.58746]]]",Polygon
36066,29185.81,8,8.0,1.0,9.8,0,83.7,1,19.1,1,,31.1,9,0.0,0,784.291,27.4,0,2.0,7.0,36066.0,20080107.0,46.5,0,,0.0,0,"[[[-58.49218, -34.66645], [-58.49121, -34.66732], [-58.49057, -34.66788], [-58.49056, -34.66795], [-58.49017, -34.6685], [-58.49028, -34.66859], [-58.49051, -34.66907], [-58.49053, -34.6691], [-58.49078, -34.66887], [-58.49108, -34.6687], [-58.4916, -34.66833], [-58.49168, -34.66828], [-58.49199, -34.66804], [-58.49231, -34.66773], [-58.4929, -34.66719], [-58.49259, -34.66687], [-58.49256, -34.66683], [-58.49218, -34.66645]]]",Polygon
31968,8200.5,14,14.0,25.0,78.2,7,93.7,9,40.3,8,,10.0,4,57.8,8,388.15,32.8,0,2.0,5.0,31968.0,20142505.0,73.1,0,,3.4,5,"[[[-58.4203, -34.58898], [-58.41937, -34.58842], [-58.41856, -34.58907], [-58.41905, -34.58936], [-58.4203, -34.58898]]]",Polygon
31969,11206.75,2,2.0,10.0,78.8,8,86.5,4,37.0,7,,7.2,1,59.4,9,437.96,46.3,1,2.0,8.0,31969.0,20021008.0,83.3,2,,5.6,7,"[[[-58.39989, -34.58769], [-58.39978, -34.58762], [-58.39917, -34.58719], [-58.39802, -34.5879], [-58.39875, -34.58839], [-58.39989, -34.58769]]]",Polygon
31970,19060.75,14,14.0,26.0,82.7,9,89.9,7,32.8,6,,9.2,3,61.8,9,559.89,53.0,3,2.0,5.0,31970.0,20142605.0,85.8,3,,3.3,5,"[[[-58.4136, -34.58878], [-58.41472, -34.58991], [-58.41575, -34.58916], [-58.41454, -34.58815], [-58.4144, -34.58826], [-58.4136, -34.58878]]]",Polygon
31973,10432.25,14,14.0,27.0,83.1,9,90.5,8,25.7,3,,5.6,0,66.9,9,474.771,58.1,4,2.0,3.0,31973.0,20142703.0,83.8,2,,4.5,6,"[[[-58.41104, -34.5884], [-58.41226, -34.58965], [-58.41275, -34.58933], [-58.41154, -34.58807], [-58.4114, -34.58817], [-58.41104, -34.5884]]]",Polygon
36072,44420.06,9,9.0,16.0,54.4,1,83.8,1,21.2,2,,9.3,3,10.5,0,888.223,54.8,3,2.0,12.0,36072.0,20091612.0,76.1,0,,1.1,1,"[[[-58.49506, -34.66677], [-58.4936, -34.66796], [-58.49395, -34.66831], [-58.49435, -34.66869], [-58.49474, -34.66908], [-58.49509, -34.66942], [-58.49584, -34.66883], [-58.49616, -34.6691], [-58.49687, -34.66854], [-58.4963, -34.66798], [-58.49506, -34.66677]]]",Polygon
36076,99584.06,8,8.0,4.0,54.2,1,81.1,0,23.3,2,,17.6,8,9.5,0,1269.533,67.6,8,2.0,7.0,36076.0,20080407.0,90.9,7,,2.0,2,"[[[-58.48523, -34.66624], [-58.48407, -34.66716], [-58.48346, -34.66763], [-58.48309, -34.66792], [-58.48261, -34.6683], [-58.48248, -34.66841], [-58.48368, -34.66944], [-58.48385, -34.6696], [-58.48458, -34.67024], [-58.48518, -34.66978], [-58.48556, -34.6695], [-58.48617, -34.66902], [-58.48662, -34.66867], [-58.48736, -34.6681], [-58.48643, -34.66728], [-58.48523, -34.66624]]]",Polygon
31979,39861.13,14,14.0,13.0,82.0,9,87.3,4,33.1,6,,14.2,7,49.0,7,964.259,61.6,6,2.0,12.0,31979.0,20141312.0,94.7,9,,6.0,8,"[[[-58.43025, -34.59001], [-58.43077, -34.59034], [-58.43127, -34.59066], [-58.43252, -34.59146], [-58.43344, -34.592060000000004], [-58.43412, -34.5916], [-58.43436, -34.59145], [-58.43344, -34.59084], [-58.43217, -34.59002], [-58.43172, -34.58972], [-58.43121, -34.58939], [-58.43025, -34.59001]]]",Polygon
32837,78569.88,11,11.0,20.0,64.5,2,86.9,4,27.5,4,,11.8,6,23.2,2,1124.562,39.3,0,2.0,3.0,32837.0,20112003.0,66.8,0,,2.2,3,"[[[-58.46882, -34.60509], [-58.46806, -34.60611], [-58.46729, -34.60713], [-58.46875, -34.60775], [-58.47011, -34.60833], [-58.47089, -34.60731], [-58.47167, -34.6063], [-58.47098, -34.60601], [-58.4703, -34.60572], [-58.46882, -34.60509]]]",Polygon
33193,57390.13,11,11.0,7.0,61.4,1,85.0,2,18.0,1,,10.1,4,15.6,1,1229.78,74.8,9,2.0,12.0,33193.0,20110712.0,92.8,8,,0.6000000000000001,0,"[[[-58.50953, -34.61337], [-58.50873, -34.61416], [-58.50885, -34.61423], [-58.50906, -34.61435], [-58.50921, -34.61444], [-58.50958, -34.61466], [-58.50974, -34.61475], [-58.51002, -34.61492], [-58.51014, -34.61499], [-58.51034, -34.61512], [-58.51043, -34.61517], [-58.51057, -34.61526], [-58.5107, -34.61534], [-58.51084, -34.61542], [-58.511, -34.615520000000004], [-58.51125, -34.61566], [-58.51168, -34.61592], [-58.51214, -34.61619], [-58.51257, -34.61645], [-58.51304, -34.61673], [-58.51399, -34.616], [-58.51336, -34.61564], [-58.51292, -34.61538], [-58.51247, -34.61511], [-58.51216, -34.61492], [-58.51168, -34.61464], [-58.51125, -34.61439], [-58.51083, -34.61414], [-58.51038, -34.61387], [-58.50986, -34.61356], [-58.50953, -34.61337]]]",Polygon
36080,26153.06,8,8.0,16.0,45.7,0,88.2,6,16.3,0,,16.3,7,4.6,0,652.702,70.9,8,2.0,3.0,36080.0,20081603.0,87.2,4,,1.3,1,"[[[-58.44456, -34.6639], [-58.44433, -34.66407], [-58.44312, -34.66504], [-58.44348, -34.66533], [-58.44412, -34.6656], [-58.44542, -34.6655], [-58.44535, -34.66501], [-58.44527, -34.66501], [-58.44526, -34.66493], [-58.44538, -34.66491], [-58.44527, -34.6642], [-58.44456, -34.6639]]]",Polygon
31983,15537.13,2,2.0,4.0,82.0,9,90.7,8,19.5,1,,16.2,7,61.0,9,513.714,55.3,4,2.0,9.0,31983.0,20020409.0,74.8,0,,13.0,9,"[[[-58.38585, -34.5866], [-58.38503, -34.58704], [-58.38609, -34.58812], [-58.38622, -34.58806], [-58.38708, -34.58755], [-58.38585, -34.5866]]]",Polygon
31984,45041.13,14,14.0,21.0,80.7,8,91.0,8,26.9,4,,6.9,1,51.7,8,1023.272,61.4,6,2.0,3.0,31984.0,20142103.0,88.3,5,,6.8,8,"[[[-58.43025, -34.59001], [-58.42973, -34.58968], [-58.42922, -34.58934], [-58.42819, -34.59003], [-58.42704, -34.59078], [-58.42589, -34.59153], [-58.42686, -34.59218], [-58.42804, -34.59143], [-58.42918, -34.59069], [-58.43025, -34.59001]]]",Polygon
31985,17081.88,2,2.0,4.0,77.4,7,87.7,5,24.3,3,,11.5,5,53.6,8,525.382,59.6,5,2.0,7.0,31985.0,20020407.0,83.8,2,,8.8,9,"[[[-58.3892, -34.58764], [-58.38835, -34.5868], [-58.38722, -34.58747], [-58.38708, -34.58755], [-58.38799, -34.58825], [-58.38812, -34.58836], [-58.3892, -34.58764]]]",Polygon
31986,80011.44,15,15.0,6.0,73.2,5,90.0,7,32.0,6,,4.4,0,35.2,4,1505.511,60.8,5,2.0,4.0,31986.0,20150604.0,92.8,8,,1.3,1,"[[[-58.49565, -34.59349], [-58.49498, -34.59427], [-58.49428, -34.59503], [-58.49313, -34.59674], [-58.49291, -34.59707], [-58.49342, -34.59703], [-58.49472, -34.59695], [-58.49678, -34.59681], [-58.49712, -34.59679], [-58.49689, -34.59664], [-58.49556, -34.59583], [-58.49627, -34.59506], [-58.49694, -34.59432], [-58.49747, -34.59373], [-58.49565, -34.59349]]]",Polygon
36085,29517.0,8,8.0,5.0,67.7,3,84.3,1,10.0,0,,5.6,0,16.6,1,936.114,81.8,9,2.0,11.0,36085.0,20080511.0,91.8,8,,1.1,1,"[[[-58.47405, -34.66623], [-58.47483, -34.66801], [-58.475, -34.6684], [-58.47558, -34.66796], [-58.47554, -34.66775], [-58.47544, -34.66761], [-58.47543, -34.66759], [-58.47557, -34.66751], [-58.47562, -34.66746], [-58.47639, -34.66686], [-58.47661, -34.66669], [-58.476820000000004, -34.66652], [-58.47692, -34.66644], [-58.47713, -34.66628], [-58.47687, -34.66608], [-58.4768, -34.66601], [-58.47573, -34.66637], [-58.47476, -34.6667], [-58.47454, -34.66623], [-58.47405, -34.66623]]]",Polygon
31987,19195.5,2,2.0,23.0,82.5,9,89.3,7,26.8,4,,8.6,3,62.0,9,555.935,54.2,3,2.0,3.0,31987.0,20022303.0,81.0,1,,16.4,9,"[[[-58.40745, -34.58883], [-58.40646, -34.58798], [-58.40523, -34.58889], [-58.40536, -34.58899], [-58.40629, -34.58966], [-58.40736, -34.5889], [-58.40745, -34.58883]]]",Polygon
31988,68992.5,2,2.0,9.0,81.7,9,90.4,8,31.7,6,,7.8,2,65.1,9,1180.026,57.3,4,2.0,2.0,31988.0,20020902.0,89.0,5,,2.5,3,"[[[-58.39721, -34.58746], [-58.39652, -34.58803], [-58.39586, -34.58856], [-58.39661, -34.58949], [-58.39579, -34.59019], [-58.39677, -34.59116], [-58.39743, -34.59057], [-58.39861, -34.58987], [-58.39905, -34.5896], [-58.39831, -34.58874], [-58.39863, -34.58848], [-58.39875, -34.58839], [-58.39802, -34.5879], [-58.39729, -34.58741], [-58.39721, -34.58746]]]",Polygon
31991,507708.9,15,15.0,7.0,59.3,1,88.0,5,44.0,8,,17.0,8,21.4,1,2918.453,40.3,1,2.0,4.0,31991.0,20150704.0,84.3,2,,3.8,5,"[[[-58.47615, -34.59243], [-58.47612, -34.59236], [-58.47433, -34.59231], [-58.47431, -34.59231], [-58.47404, -34.5923], [-58.47325, -34.59228], [-58.47294, -34.59227], [-58.47112, -34.59223], [-58.47096, -34.59222], [-58.46974, -34.59219], [-58.46975, -34.59224], [-58.46978, -34.5924], [-58.46976, -34.5924], [-58.47012, -34.59378], [-58.47022, -34.59418], [-58.47062, -34.59562], [-58.4706, -34.59567], [-58.47065, -34.59591], [-58.47032, -34.59627], [-58.47049, -34.59631], [-58.47048, -34.59638], [-58.47052, -34.5965], [-58.47116, -34.59831], [-58.4745, -34.59953], [-58.47488, -34.59964], [-58.47529, -34.59976], [-58.47562, -34.59984], [-58.47591, -34.59991], [-58.47692, -34.60008], [-58.47726, -34.60001], [-58.47772, -34.59991], [-58.47855, -34.59974], [-58.47883, -34.59967], [-58.47856, -34.59892], [-58.47834, -34.59834], [-58.47787, -34.59709], [-58.47778, -34.59685], [-58.47769, -34.59661], [-58.47764, -34.59646], [-58.47758, -34.59634], [-58.47712, -34.59511], [-58.47671, -34.59399], [-58.47621, -34.59259], [-58.47618, -34.59254], [-58.47615, -34.59243]]]",Polygon
31992,8368.625,2,2.0,23.0,74.7,6,84.8,2,34.2,6,,9.7,4,59.5,9,375.248,55.7,4,2.0,7.0,31992.0,20022307.0,89.9,6,,6.2,8,"[[[-58.40882, -34.58877], [-58.4094, -34.58942], [-58.4095, -34.58954], [-58.40992, -34.58918], [-58.41007, -34.58906], [-58.4095, -34.58823], [-58.40892, -34.58869], [-58.40882, -34.58877]]]",Polygon
33194,32346.88,6,6.0,7.0,77.6,7,90.8,8,23.3,2,,8.9,3,50.0,7,1087.793,58.3,5,2.0,10.0,33194.0,20060710.0,81.6,1,,3.6,5,"[[[-58.43292, -34.60875], [-58.43278, -34.60908], [-58.43272, -34.60923], [-58.43231, -34.61011], [-58.43226, -34.61022], [-58.43199, -34.61084], [-58.43192, -34.61094], [-58.43168, -34.61151], [-58.4324, -34.61182], [-58.43271, -34.61117], [-58.43295, -34.61068], [-58.433, -34.61053], [-58.43305, -34.6104], [-58.43327, -34.60928], [-58.43427, -34.6097], [-58.43473, -34.60874], [-58.43419, -34.60874], [-58.43292, -34.60875]]]",Polygon
36091,16152.25,8,8.0,16.0,44.3,0,86.8,4,17.2,1,,11.5,5,3.4,0,659.412,70.7,8,2.0,2.0,36091.0,20081602.0,87.9,4,,0.6000000000000001,0,"[[[-58.44527, -34.6642], [-58.44538, -34.66491], [-58.44526, -34.66493], [-58.44527, -34.66501], [-58.44535, -34.66501], [-58.44542, -34.6655], [-58.44615, -34.66544], [-58.44617, -34.66556], [-58.44632, -34.66554], [-58.4463, -34.66541], [-58.44664, -34.66536], [-58.44772, -34.66521], [-58.44527, -34.6642]]]",Polygon
31993,8275.75,2,2.0,23.0,83.7,9,92.2,9,30.2,5,,6.8,1,57.0,8,365.598,60.3,5,2.0,5.0,31993.0,20022305.0,90.5,7,,9.1,9,"[[[-58.40882, -34.58877], [-58.40828, -34.58817], [-58.40818, -34.58825], [-58.40759, -34.58872], [-58.40745, -34.58883], [-58.40808, -34.58935], [-58.40882, -34.58877]]]",Polygon
36092,32485.75,8,8.0,1.0,22.8,0,89.3,7,22.4,2,,52.0,9,3.5,0,825.58,49.5,2,2.0,6.0,36092.0,20080106.0,71.9,0,,0.0,0,"[[[-58.4929, -34.66719], [-58.49231, -34.66773], [-58.49199, -34.66804], [-58.49168, -34.66828], [-58.4916, -34.66833], [-58.49108, -34.6687], [-58.49078, -34.66887], [-58.49053, -34.6691], [-58.49056, -34.66916], [-58.49113, -34.66962], [-58.49179, -34.66992], [-58.49191, -34.66973], [-58.49211, -34.66944], [-58.49226, -34.66924], [-58.49233, -34.66914], [-58.49239, -34.66907], [-58.49252, -34.66892], [-58.49271, -34.66869], [-58.49296, -34.66839], [-58.49301, -34.66834], [-58.49333, -34.66794], [-58.49346, -34.6678], [-58.4929, -34.66719]]]",Polygon
31995,47195.63,15,15.0,6.0,68.2,3,85.3,2,29.4,5,,5.2,0,37.0,5,915.301,57.7,4,2.0,3.0,31995.0,20150603.0,87.1,4,,4.4,6,"[[[-58.49747, -34.59373], [-58.49694, -34.59432], [-58.49627, -34.59506], [-58.49556, -34.59583], [-58.49689, -34.59664], [-58.49758, -34.59587], [-58.49811, -34.5953], [-58.49826, -34.59513], [-58.49893, -34.5944], [-58.498780000000004, -34.59431], [-58.49796, -34.59381], [-58.49794, -34.5938], [-58.49747, -34.59373]]]",Polygon
31996,66382.31,15,15.0,9.0,69.8,4,85.9,3,26.2,3,,10.8,5,19.3,1,1169.181,66.9,7,2.0,5.0,31996.0,20150905.0,93.1,9,,0.7000000000000001,0,"[[[-58.45236, -34.59308], [-58.45315, -34.59379], [-58.45329, -34.59391], [-58.45422, -34.59475], [-58.45435, -34.59465], [-58.45496, -34.5942], [-58.45509, -34.59411], [-58.45592, -34.59351], [-58.45578, -34.59338], [-58.45567, -34.59328], [-58.455, -34.59266], [-58.45409, -34.5918], [-58.45394, -34.59166], [-58.45325, -34.591], [-58.45236, -34.59165], [-58.45322, -34.59244], [-58.45236, -34.59308]]]",Polygon
