index,Name,Longitude,Latitude,Type,b_id
1539,CAFE DE LOS ANGELITOS,-58.39600389,-34.60952905,cultural center,4
1540,CALESITA DE LA PLAZA MARTIN FIERRO,-58.40788173,-34.62562625,cultural center,5
1541,CALESITA DEL SPINETTO,-58.39967456,-34.61219111,cultural center,4
1542,CENTRO ARGENTINO DE TEATRO CIEGO,-58.40838017,-34.60199536,cultural center,4
1543,CENTRO CULTURAL ALFONSINA STORNI,-58.41161382,-34.60032825,cultural center,4
1544,CENTRO CULTURAL ERNESTO SABATO,-58.39868585,-34.60025112,cultural center,4
1545,CENTRO CULTURAL RAICES,-58.40880148,-34.61745963,cultural center,4
1546,CENTRO CULTURAL RICARDO ROJAS,-58.39586189,-34.60459257,cultural center,4
1547,CENTRO CULTURAL UNIVERSITARIO DE LA FACULTAD DE PSICOLOGIA UBA,-58.40875881,-34.61983134,cultural center,4
1548,CENTRO DE DIFUSION DE LA BUENA PRENSA,-58.39510322,-34.60671537,cultural center,4
1549,"CENTRO INTERDISCIPLINARIO DE INVESTIGACIONES EN PSICOLOGIA, MATEMATICA Y EXPERIMENTAL",-58.39728805,-34.60724826,cultural center,4
1550,CINCENTRO PRODUCCIONES,-58.39788824,-34.60640446,cultural center,4
1551,CINE COSMOS (UBA),-58.39610094,-34.60459827,cultural center,4
1552,CINE HOYTS ABASTO,-58.41066928,-34.60395643,cultural center,4
1553,CIUDAD CULTURAL KONEX,-58.41046229,-34.60662508,cultural center,4
1554,CLUB GRICEL,-58.40707959,-34.62394768,cultural center,5
1555,COMPLEJO TANGO,-58.40314225,-34.61462172,cultural center,4
1556,CONAS LIBROS,-58.39619329,-34.60821376,cultural center,4
1557,CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA - ANEXO 3,-58.41007027,-34.62363729,cultural center,5
1558,CONTINENTE EDICIONES,-58.39603648,-34.6267961,cultural center,5
1559,CRECER CREANDO,-58.39644628,-34.6010151,cultural center,4
1560,D� ARTAGNAN,-58.39532181,-34.60377964,cultural center,4
1561,DE LA FABULA,-58.41194005,-34.60460719,cultural center,4
1562,DE LA MANCHA,-58.39364334,-34.60452803,cultural center,4
1563,DEL SUR,-58.3986686,-34.61498062,cultural center,4
1564,DIDON,-58.39641015,-34.60847598,cultural center,4
1565,DIOGENES II,-58.39305932,-34.60437837,cultural center,4
1566,DOS MUSIC SHOP,-58.40221944,-34.6098335,cultural center,4
1567,DUNKEN EDITORIAL,-58.39517599,-34.605126399999996,cultural center,4
1568,EDELVIVES ARGENTINA,-58.39223198,-34.60650446,cultural center,4
1569,EDICIONES NUEVA TECNICA S.R.L.,-58.39694517,-34.60104332,cultural center,4
1570,EDITORIAL DE LA PALABRA DE DIOS,-58.41026924,-34.62515653,cultural center,5
1571,EDITORIAL ESTELLA - EDUCAR PARA LA LIBERTAD,-58.3953805,-34.600963899999996,cultural center,4
1572,EDITORIAL HEMISFERIO SUR,-58.39980565,-34.60053689,cultural center,4
1573,EDITORIAL ISRAELITA BNEI SHOLEM,-58.40891292,-34.59997133,cultural center,4
1574,EDITORIAL OMEBA,-58.40231036,-34.61335018,cultural center,4
1575,EDITORIAL PERSPECTIVAS BET MIDRASH,-58.40550567,-34.60172817,cultural center,4
1576,EDITORIAL REMOLINO,-58.40054467,-34.60941856,cultural center,4
1577,EDITORIAL SAN PABLO,-58.39365343,-34.60650603,cultural center,4
1578,EL BESO,-58.3939252,-34.604253899999996,cultural center,4
1579,EL DEBATE,-58.40460892,-34.60155573,cultural center,4
1580,EL EMERGENTE BAR CLUB,-58.41326004,-34.604714200000004,cultural center,4
1581,EL EXTRANJERO TEATRO,-58.41301546,-34.60516875,cultural center,4
1582,EL GALPON MULTIESPACIO,-58.40572458,-34.62527527,cultural center,5
1583,EL GLYPTODON,-58.39575434,-34.60054207,cultural center,4
1584,EL OJO,-58.39677921,-34.60713428,cultural center,4
1585,EMPIRE,-58.39402523,-34.61050933,cultural center,4
1586,EPIFANIA LIBROS,-58.39419191,-34.60325505,cultural center,4
1587,ESCUELA DA VINCI - ESCUELA DE ARTE MULTIMEDIA,-58.39592203,-34.60442994,cultural center,4
1588,ESCUELA METROPOLITANA DE ARTE DRAMATICO,-58.40313756,-34.60630152,cultural center,4
1589,ESPACIO CULTURAL JULIAN CENTEYA,-58.41133286,-34.6247975,cultural center,5
1590,ESPACIO CULTURAL PATA DE GANSO,-58.40987036,-34.60162954,cultural center,4
1591,ESPARTACO. SUCURSAL SAN JUAN.,-58.39627085,-34.62296969,cultural center,5
1592,ESQUINA CARLOS GARDEL,-58.40996049,-34.60333036,cultural center,4
1593,ESTARI LIBROS,-58.39644628,-34.6010151,cultural center,4
1594,EURO RECORDS,-58.39610254,-34.60323621,cultural center,4
1595,FEDERICO TOWPYHA ARTE CONTEMPORANEO,-58.40991651,-34.60074675,cultural center,4
1596,FIN DE SIGLO LIBROS,-58.39465786,-34.60456195,cultural center,4
1597,GERSZTEIN GUILLERMO D.,-58.39177275,-34.61887526,cultural center,5
1598,GRUPO EDAF N EDICIONES ALGABA,-58.398004500000006,-34.61739698,cultural center,4
1599,IFT,-58.40640471,-34.60368606,cultural center,4
1600,"INSTITUTO BIBLIOGRAFICO ""ANTONIO ZINNY""",-58.3949751,-34.60216607,cultural center,4
1601,INSTITUTO DE PENSAMIENTO SOCIALISTA,-58.39354686,-34.60760852,cultural center,4
1602,INSTITUTO UNIVERSITARIO NACIONAL DE ARTE - AREA DE CRITICA DE ARTES,-58.39301605,-34.60800008,cultural center,4
1603,INSTITUTO UNIVERSITARIO NACIONAL DE ARTE - DPTO DE ARTES VISUALES,-58.39301605,-34.60800008,cultural center,4
1604,ISEC,-58.39606779,-34.60099385,cultural center,4
1605,KIKER LIBROS,-58.39648477,-34.60831383,cultural center,4
1606,KORINTHIO TEATRO,-58.39676281,-34.60502355,cultural center,4
1607,LA ACADEMIA,-58.392350199999996,-34.6049025,cultural center,4
1608,LA ACADEMIA DE TANGO DE SUSANA MILLER Y MARIA PLAZAOLA,-58.3939252,-34.604253899999996,cultural center,4
1609,LA CALESITA DE LA PLAZA 1 DE MAYO,-58.39849406,-34.61179592,cultural center,4
1610,LA CARPINTERIA TEATRO,-58.40757048,-34.60047885,cultural center,4
1611,LA CRUJIA LIBROS,-58.39482623,-34.60207356,cultural center,4
1612,"LA ESTACION, CASA DE ARTE",-58.41053694,-34.60137753,cultural center,4
1613,LA OFERTA. SUCURSAL CORRIENTES.,-58.39401251,-34.60454653,cultural center,4
1614,LA OTRA ORILLA,-58.41015209,-34.61185089,cultural center,4
1615,LA PERLA BAR,-58.40583688,-34.61039642,cultural center,4
1616,LA SUISSE-CEPEC,-58.39511723,-34.60457292,cultural center,4
1617,LA UNIVERSIDAD DEL TANGO,-58.41171431,-34.61789031,cultural center,4
1618,LIBRERIA DEL ALUMNO,-58.39653456,-34.60824572,cultural center,4
1619,LIBRERIA DE LA UNIVERSIDAD DEL SALVADOR. SUCURSAL PERON.,-58.39250872,-34.60686527,cultural center,4
1620,LIBRERIA DEL MARMOL,-58.395612,-34.60322964,cultural center,4
1621,LIBRERIA FAMS,-58.39885708,-34.59982961,cultural center,4
1622,LIBRERIA LA FACULTAD,-58.40875881,-34.61983134,cultural center,4
1623,LIBRERIA LEGAL,-58.39397414,-34.60376731,cultural center,4
1624,LIBRERIA MARISTA,-58.39223198,-34.60650446,cultural center,4
1625,LIBRERIA SIGAL,-58.40615531,-34.60456343,cultural center,4
1626,LIBRERIA YENNY. SUCURSAL ABASTO.,-58.41066928,-34.60395643,cultural center,4
1627,LIBROS BALVANERA,-58.40058226,-34.60884698,cultural center,4
1628,LO DE GUIDI,-58.39374336,-34.6050272,cultural center,4
1629,LS 84 - TV CANAL 11,-58.39950656,-34.6273047,cultural center,5
1630,MILONGA GAY LA MARSHALL,-58.3939252,-34.604253899999996,cultural center,4
1631,MI�O Y DAVILA EDITORES,-58.39446846,-34.60929555,cultural center,4
1632,MIRAMAR,-58.39374245,-34.62266411,cultural center,5
1633,MURGUIA LIBROS,-58.39955739,-34.5997485,cultural center,4
1634,MUSEO CASA CARLOS GARDEL,-58.40791747,-34.60164352,cultural center,4
1635,MUSEO DE LA DEUDA EXTERNA ARGENTINA,-58.39860582,-34.60001048,cultural center,4
1636,MUSEO DEL AGUA Y DE LA HISTORIA SANITARIA,-58.39429757,-34.60027859,cultural center,4
1637,MUSEO DE LA PSICOLOGIA EXPERIMENTAL EN ARGENTINA �DR. HORACIO G. PI�ERO�,-58.40876101,-34.619802500000006,cultural center,4
1638,MUSEO DE LOS NI�OS ABASTO,-58.41067476,-34.60390234,cultural center,4
1639,MUSEO DE MARCAPASOS Y PRECURSORES DE LA MEDICINA MODERNA,-58.40561869,-34.61655327,cultural center,4
1640,MUSEO FORENSE DE LA MORGUE JUDICIAL,-58.39721503,-34.60035975,cultural center,4
1641,MUSEO HERMANO ESTEBAN LA SALLE,-58.3942066,-34.60147312,cultural center,4
1642,MUSEO HISTORICO DE LA HONORABLE CAMARA DE DIPUTADOS,-58.39599878,-34.60818557,cultural center,4
1643,MUSEO Y OBSERVATORIO DEL COLEGIO SAN JOSE,-58.40145729,-34.60855031,cultural center,4
1644,PAULINAS,-58.40194753,-34.60917135,cultural center,4
1645,PAULINAS. SUCURSAL PUEYRREDON.,-58.40547122,-34.60421436,cultural center,4
1646,PLAY PROJECT RECORDS,-58.39571336,-34.6070613,cultural center,4
1647,POLO CIRCO,-58.39215945,-34.62726358,cultural center,5
1648,PORTE�O Y BAILARIN,-58.39374336,-34.6050272,cultural center,4
1649,PROMETEO LIBROS. SUCURSAL CORRIENTES (CASA CENTRAL).,-58.39409396,-34.60454848,cultural center,4
1650,PSICODEIA,-58.40922251,-34.61969364,cultural center,4
1651,RADIO JAI FM 96.3,-58.40756299,-34.60543008,cultural center,4
1652,RADIO TEA,-58.39900881,-34.60336237,cultural center,4
1653,RED DE BIBLIOTECAS UNIVERSITARIAS DEL SALVADOR RED BUS,-58.39250872,-34.60686527,cultural center,4
1654,RINCON 9. SUCURSAL JUNIN.,-58.3964036,-34.60856129,cultural center,4
1655,RINCON 9. SUCURSAL RINCON.,-58.39631327,-34.60980508,cultural center,4
1656,ROMANO,-58.39658172,-34.60575669,cultural center,4
1657,RP MUSIC (RADOSZYNSKI PRODUCCIONES),-58.39979939999999,-34.60061957,cultural center,4
1658,SABOR A TANGO,-58.40249817,-34.60745277,cultural center,4
1659,SBS LIBRERIA INTERNACIONAL. SUCURSAL AV. CORDOBA.,-58.3935152,-34.59973308,cultural center,4
1660,SBS LIBRERIA INTERNACIONAL. SUCURSAL DISCEPOLO.,-58.39353071,-34.60423503,cultural center,4
1661,SOCIEDAD HEBRAICA ARGENTINA (SHA),-58.39860777,-34.60600407,cultural center,4
1662,SON DE AZUCAR,-58.41344744,-34.60552633,cultural center,4
1663,STADIUM EDITORIAL,-58.40977679999999,-34.6202212,cultural center,5
1664,TALLER IMAGEN,-58.39814189,-34.60605895,cultural center,4
1665,TANGO ESCUELA CARLOS COPELLO,-58.40985047,-34.60284229,cultural center,4
1666,TEA IMAGEN,-58.39804524,-34.60535155,cultural center,4
1667,TEATRO DEL ARTEFACTO,-58.39447065,-34.61781521,cultural center,4
1668,TEATRO DEL VIEJO MERCADO,-58.41073723,-34.602181200000004,cultural center,4
1669,TEATRO EL CUBO,-58.40885264,-34.60179721,cultural center,4
1670,TEATRO EL ESPION,-58.39446792,-34.61788134,cultural center,4
1671,TEATRO EL PICADERO,-58.39325617,-34.60392119,cultural center,4
1672,TEATRO LA CASONA,-58.39488189,-34.604407,cultural center,4
1673,TEKNE,-58.40923309,-34.61952148,cultural center,4
1674,TEMPLUM,-58.39521709,-34.60557673,cultural center,4
1675,TODO CBC,-58.39585015,-34.60090559,cultural center,4
1676,"UNIVERSIDAD DE LA MARINA MERCANTE, FACULTAD DE JURIDICAS, SOCIALES Y DE LA COMUNICACION.",-58.39841386,-34.60970674,cultural center,4
1677,VIVE LEYENDO - ANTIGUA FRAY MOCHO,-58.39269842,-34.60571606,cultural center,4
1678,VOCES DEL SUR,-58.40104877,-34.60069557,cultural center,4
1679,ZAFRA,-58.40991117,-34.6067537,cultural center,4
1680,16.9 PRODUCCIONES,-58.40020222,-34.62984302,cultural center,40
1681,AL ESCENARIO,-58.36637992,-34.63967251,cultural center,24
1682,ASOCIACION DANTE ALIGHIERI DE BUENOS AIRES (SEDE MONTES DE OCA),-58.37555049,-34.63426836,cultural center,32
1683,BAHIA,-58.41693527,-34.65823495,cultural center,46
1684,BAR EL CHINO,-58.40991033,-34.65314435,cultural center,46
1685,BAR EL ESTA�O 1880,-58.36820133,-34.6354112,cultural center,24
1686,BECA,-58.41694549,-34.65311166,cultural center,46
1687,BENITO QUINQUELA MARTIN. MUSEO DE BELLAS DE LA BOCA DE ARTISTAS ARGENTINOS,-58.36093821,-34.6390703,cultural center,24
1688,BIBLIOTECA CENTRAL DE UNIVERSIDAD ABIERTA INTERAMERICANA,-58.37504984,-34.63671499,cultural center,32
1689,BIBLIOTECA DEL HOSPITAL MATERNO INFANTIL RAMON SARDA,-58.40253463,-34.634828399999996,cultural center,40
1690,BIBLIOTECA DEL SERVICIO DE HIDROGRAFIA NAVAL,-58.37132053,-34.65137109,cultural center,32
1691,BIBLIOTECA ENRIQUE BANCHS (INFANTO JUVENIL),-58.40742512,-34.63752132,cultural center,40
1692,BIBLIOTECA JOAQUIN V. GONZALEZ (CON ANEXO INFANTIL),-58.35903475,-34.63542449,cultural center,24
1693,BIBLIOTECA LA PRENSA,-58.40907069,-34.64538499,cultural center,40
1694,BIBLIOTECA POPULAR DE BARRACAS,-58.37179519,-34.64176797,cultural center,32
1695,BIBLIOTECA POPULAR DR. ANGEL A. GIMENEZ,-58.37075431,-34.638110299999994,cultural center,32
1696,BIBLIOTECA POPULAR DR. ANTONIO SAENZ,-58.41647098,-34.65035339,cultural center,46
1697,BIBLIOTECA POPULAR JUAN BAUTISTA ALBERDI,-58.364374100000006,-34.63647294,cultural center,24
1698,BOCATANGO,-58.36545284,-34.63682722,cultural center,24
1699,CAFE ROMA,-58.35875325,-34.63624692,cultural center,24
1700,CALESITA DE DON PEPE,-58.37697274,-34.63760072,cultural center,32
1701,CALESITA PEDRITO DE LA PLAZA POMPEYA,-58.41538409,-34.65189782,cultural center,46
1702,CAMINITO TANGO SHOW,-58.36250603,-34.63829861,cultural center,24
1703,CASA DE LA CULTURA LOS COMPADRES DEL HORIZONTE,-58.39136513,-34.63103781,cultural center,40
1704,CASA DEL NI�O Y EL ADOLESCENTE,-58.43450243,-34.64667528,cultural center,46
1705,CASA ROBIMAR,-58.41659066,-34.65375138,cultural center,46
1706,CENTRO CULTURAL DEL BAJO FLORES,-58.43279984,-34.64539168,cultural center,46
1707,CENTRO CULTURAL DE LOS ARTISTAS,-58.36266906,-34.63967528,cultural center,24
1708,CENTRO CULTURAL EL PERRO,-58.39266811,-34.64360271,cultural center,32
1709,CENTRO CULTURAL FLOR DEL CEIBO,-58.39631015,-34.65138396,cultural center,32
1710,CENTRO CULTURAL HOMERO MANZI,-58.42040468,-34.65474839,cultural center,46
1711,CENTRO CULTURAL LA USINA,-58.38534627,-34.65356389,cultural center,32
1712,CENTRO CULTURAL NUESTRA TIERRA,-58.39663811,-34.65143381,cultural center,32
1713,CENTRO METROPOLITANO DE DISE�O (CMD),-58.37933521,-34.654758799999996,cultural center,32
1714,CINE TEATRO BROWN,-58.3581745,-34.63669709,cultural center,24
1715,CIRCUITO CULTURAL BARRACAS,-58.37780465,-34.64911584,cultural center,32
1716,COMPLEJO DE MUSEOS DEL INSTITUTO FELIX BERNASCONI,-58.40229428,-34.63345766,cultural center,40
1717,DEL RIACHUELO ESPACIO DE ARTE,-58.36159538,-34.63933356,cultural center,24
1718,DISQUERIA BRUNELLI,-58.40388265,-34.63660804,cultural center,40
1719,DISTRIBUCIONES DEL FUTURO,-58.38135895,-34.63179076,cultural center,32
1720,DONN S.A.,-58.38756744,-34.64073126,cultural center,32
1721,EDICIONES EN DANZA,-58.37164144,-34.64193967,cultural center,32
1722,EDICIONES LUMIERE,-58.37262924,-34.63251453,cultural center,32
1723,EDITORIAL ANDRES BELLO ARGENTINA,-58.38444824,-34.65201342,cultural center,32
1724,EL GALPON DE CATALINAS,-58.35836322,-34.6292086,cultural center,24
1725,EL MALEVAJE,-58.36263011,-34.64124822,cultural center,24
1726,ELOISA CARTONERA,-58.36384674,-34.6343209,cultural center,24
1727,EL PROGRESO,-58.37294038,-34.64674421,cultural center,32
1728,"ESCUELA DE BELLAS ARTES DE N4 ""MANUEL BELGRANO"" ESCUELA MEDIA",-58.37173007,-34.63483818,cultural center,32
1729,ESPACIO CULTURAL DEL SUR,-58.38681026,-34.63331549,cultural center,32
1730,ESPACIO CULTURAL POMPAPETRIYAZOS,-58.40296214,-34.63264063,cultural center,40
1731,FM PATRICIOS FM 95.5,-58.40914328,-34.63730303,cultural center,40
1732,FUNDACION CULTURAL VOLPE STESSENS,-58.4010741,-34.63622919,cultural center,40
1733,FUNDACION LEBENSOHN,-58.37835521,-34.63097473,cultural center,32
1734,FUNDACION PROA,-58.3617275,-34.63964564,cultural center,24
1735,GALPON V,-58.39003427,-34.63680276,cultural center,32
1736,GOLDFINGER,-58.41082959,-34.6487026,cultural center,46
1737,GRACIELA LIBROS / BOOK PRESS,-58.42066518,-34.64094241,cultural center,46
1738,GRUPO DE BOEDO FILMS,-58.37476429,-34.64393711,cultural center,32
1739,GRUPO DE TEATRO COMUNITARIO DE POMPEYA,-58.42319871,-34.65062967,cultural center,46
1740,GRUPO DE TEATRO COMUNITARIO POMPAPETRIYASS DE PARQUE PATRICIOS,-58.40310751,-34.63260452,cultural center,40
1741,GRUPO VISOR,-58.42774913,-34.64953504,cultural center,46
1742,INPB DR. MALBRAN MUSEO SERPENTARIO (CON FINES CIENTIFICOS),-58.38985974,-34.64184312,cultural center,32
1743,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE ARTES VISUALES ""MANUEL BELGRANO""",-58.37173007,-34.63483818,cultural center,32
1744,LA BUENA MEDIDA,-58.35505467,-34.63375037,cultural center,24
1745,LA CALESITA DE ANTONIO,-58.387714100000004,-34.65114409,cultural center,32
1746,LA CALESITA DE PARQUE PATRICIOS,-58.40968593,-34.638222799999994,cultural center,40
1747,LAFFONT,-58.36958803,-34.63839904,cultural center,32
1748,LA FLOR DE BARRACAS,-58.379490000000004,-34.64182558,cultural center,32
1749,LA PERLA,-58.36166293,-34.63934802,cultural center,24
1750,LE PAYSAGE,-58.43127066,-34.64158608,cultural center,46
1751,LIBROS DE LA ARAUCAURIA,-58.37173223,-34.62677839,cultural center,32
1752,LOS LAURELES,-58.37942557,-34.64945454,cultural center,32
1753,"MAGUNCIA. MUSEO DEL PAPEL, GRABADO Y ESTAMPA.",-58.36106852,-34.63905005,cultural center,24
1754,MAILIN,-58.42245072,-34.642655700000006,cultural center,46
1755,MUSEO AL AIRE LIBRE DE ARTISTAS PLASTICOS DE CAMINITO,-58.36279571,-34.63932137,cultural center,24
1756,MUSEO CASA TALLER CELIA CHEVALIER,-58.36619697,-34.6392703,cultural center,24
1757,MUSEO DE BOMBEROS VOLUNTARIOS DE LA BOCA,-58.36188204,-34.63547218,cultural center,24
1758,MUSEO DE LA BALANZA,-58.37658054,-34.64766028,cultural center,32
1759,MUSEO DE LA PASION BOQUENSE,-58.364374100000006,-34.63647294,cultural center,24
1760,MUSEO DEL CINE PABLO DUCROS HICKEN (SEDE CAFFARENA),-58.35696631,-34.62957323,cultural center,24
1761,MUSEO DEL CINE PABLO DUCROS HICKEN (SEDE FEIJOO),-58.37886807,-34.63899552,cultural center,32
1762,MUSEO DR. GENARO GIACOBINI,-58.40717417,-34.63731382,cultural center,40
1763,"MUSEO GEOGRAFICO Y MUSEO DE CIENCIAS NATURALES ""DR. JUAN B. TERAN Y ""DR. ANGEL GALLARDO""",-58.40126072,-34.63408992,cultural center,40
1764,MUSEO HISTORICO DE CERA,-58.36200972,-34.63918786,cultural center,24
1765,MUSEO HISTORICO Y DE LAS TRADICIONES POPULARES DE LA BOCA,-58.35909209,-34.63894323,cultural center,24
1766,MUSEO MANOBLANCA,-58.42366231,-34.65100974,cultural center,46
1767,MUSEO MEMORIAS DE SAN JUAN EVANGELISTA,-58.35949748,-34.63663415,cultural center,24
1768,PE�A DE TANGO ALMA DE BOHEMIO DEL CLUB SOCIAL BOHEMIO,-58.35864669,-34.63277273,cultural center,24
1769,PE�A LA BAGUALA,-58.3618527,-34.63120736,cultural center,24
1770,QUERIDA ELENA,-58.36969961,-34.630783,cultural center,24
1771,RADIO BUENOS AIRES AM 1350,-58.39084162,-34.63092725,cultural center,40
1772,RADIO GENERAL BELGRANO AM 840,-58.41477413,-34.65196825,cultural center,46
1773,RECREO DE LAS ARTES - SEDE LA BOCA,-58.36794789,-34.64183562,cultural center,24
1774,ROMA,-58.35875325,-34.63624692,cultural center,24
1775,SE�OR TANGO,-58.37578786,-34.65269176,cultural center,32
1776,"SERVICIO DE INFORMACION Y DOCUMENTACION DEL HOSPITAL NACIONAL DE PEDIATRIA ""PROF. JUAN P. GARRAHAN""",-58.39152205,-34.63083586,cultural center,40
1777,TEATRO DE LA RIBERA,-58.36077535,-34.63902376,cultural center,24
1778,UGERMAN EDITOR,-58.37967115,-34.63288453,cultural center,32
1779,USINA DEL ARTE,-58.35648219,-34.62889687,cultural center,24
1780,VUELVO AL SUR,-58.4057687,-34.63624001,cultural center,40
1781,12 DE OCTUBRE (BAR DE ROBERTO),-58.41859216,-34.60701012,cultural center,12
1782,ABASTO SOCIAL CLUB,-58.42891344,-34.60440453,cultural center,12
1783,ACTOR�S STUDIO,-58.42052656,-34.60863473,cultural center,12
1784,AGEBE LIBROS,-58.41597826,-34.62576598,cultural center,39
1785,AIQUE GRUPO EDITOR,-58.42289766,-34.60654296,cultural center,12
1786,ALENJO,-58.41641192,-34.62284301,cultural center,39
1787,ANFITRION,-58.41324141,-34.61666942,cultural center,12
1788,ARMADO FILMS,-58.41769257,-34.59951491,cultural center,12
1789,ASOCIACION ARGENTINA DE PUBLICIDAD,-58.41464024,-34.60921221,cultural center,12
1790,ASTROBAR,-58.42034153,-34.59850394,cultural center,12
1791,"BACHILLERATO CON ORIENTACION ARTISTICA N 1 DE 08 ""ANTONIO BERNI""",-58.423635499999996,-34.61684361,cultural center,12
1792,BECKETT TEATRO,-58.4147807,-34.60198341,cultural center,12
1793,BIBLIOTECA DE LA UNIVERSIDAD TECNOLOGICA NACIONAL,-58.42024419,-34.59878843,cultural center,12
1794,"BIBLIOTECA ""DR. VICTOR RAUL MAITELLO"" DE LA ASOCIACION NEFROLOGICA DE BUENOS AIRES",-58.42438275,-34.61141808,cultural center,12
1795,BIBLIOTECA MIGUEL CANE (CON ANEXO INFANTIL),-58.42634581,-34.62501402,cultural center,39
1796,BIBLIOTECA POPULAR ARGENTINA PARA CIEGOS,-58.42138856,-34.61083644,cultural center,12
1797,BIBLIOTECA POPULAR MARIANO BOEDO,-58.41521059,-34.62027428,cultural center,12
1798,BIBLIOTECA POPULAR ROBERTO J. BENAMOR,-58.416009700000004,-34.60527937,cultural center,12
1799,BOEDO TANGO,-58.41271309,-34.62512814,cultural center,39
1800,BOEDO XXI ESPACIO DE TEATRO,-58.41637241,-34.62325167,cultural center,39
1801,CAFE EL BANDERIN,-58.41548613,-34.60164991,cultural center,12
1802,CAFE MARGOT,-58.41637088,-34.62326752,cultural center,39
1803,CAFESUA,-58.41695924,-34.63902213,cultural center,39
1804,CALESITA PLAZA ALMAGRO,-58.41884026,-34.60610715,cultural center,12
1805,CENTRO CULTURAL ASOCIACION MUTUAL HOMERO MANZI,-58.41625079,-34.61572722,cultural center,12
1806,CENTRO CULTURAL BOEDO,-58.42048591,-34.62384277,cultural center,39
1807,CENTRO CULTURAL EL SURCO,-58.41624859,-34.62282114,cultural center,39
1808,CENTRO CULTURAL G.I.T.,-58.41894062,-34.62505642,cultural center,39
1809,CENTRO DE ESTUDIOS BUENOS AIRES,-58.41297966,-34.61553199,cultural center,12
1810,CINEMARK CABALLITO,-58.42886915,-34.61635904,cultural center,12
1811,CLUB ATLETICO FERNANDEZ FIERRO,-58.41412639,-34.60153016,cultural center,12
1812,CLUB DE AMIGOS DE LA VACA PROFANA,-58.41745816,-34.5999926,cultural center,12
1813,CLUB DEL DISCO,-58.41745816,-34.5999926,cultural center,12
1814,COMPA�IA ARTISTICA ARCO IRIS,-58.42167184,-34.61765164,cultural center,12
1815,CONSERVATORIO SUPERIOR DE MUSICA DE LA CIUDAD DE BS. AS. ASTOR PIAZZOLLA,-58.41388234,-34.60602088,cultural center,12
1816,CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA - SEDE CENTRAL,-58.41364296,-34.60585174,cultural center,12
1817,CONTEXTO,-58.42345242,-34.61293051,cultural center,12
1818,DEL PASILLO,-58.41950499,-34.61190335,cultural center,12
1819,DISTAL LIBROS. SUCURSAL MEDRANO.,-58.42105631,-34.61088155,cultural center,12
1820,EDEBE,-58.42306694,-34.61352818,cultural center,12
1821,EDICIONES ANDROMEDA,-58.42595531,-34.63009955,cultural center,39
1822,"EDICIONES CICCUS (CENTRO DE INTEGRACION, COMUNICACION, CULTURA Y SALUD)",-58.42150725,-34.60750181,cultural center,12
1823,EDICIONES NOVEDADES EDUCATIVAS - NOVEDUC LIBROS,-58.42622268,-34.60256924,cultural center,12
1824,EDICIONES SB,-58.42163759,-34.615534100000005,cultural center,12
1825,EDITORIAL GALERNA,-58.43041472,-34.60440949,cultural center,12
1826,EDITORIAL IMAGINADOR,-58.41929614,-34.60963398,cultural center,12
1827,EDITORIAL LOSADA,-58.41390649,-34.61426299,cultural center,12
1828,EDITORIAL PENIEL,-58.41829744,-34.61154944,cultural center,12
1829,ED LAZARA GUIA DEL ESTUDIANTE,-58.42729898,-34.61164105,cultural center,12
1830,EL ALEPH LIBROS,-58.42211524,-34.61203099,cultural center,12
1831,EL BOLICHE DE ROBERTO,-58.41859216,-34.60701012,cultural center,12
1832,EL CAMARIN DE LAS MUSAS,-58.41609218,-34.5985193,cultural center,12
1833,"EL DESGUACE, TEATRO Y ALMACEN CULTURAL",-58.41801717,-34.61994266,cultural center,12
1834,EL GATO ESCALADO LIBROS,-58.41568599,-34.62099653,cultural center,39
1835,EL IMAGINARIO CULTURAL,-58.41775762,-34.60106962,cultural center,12
1836,EL KAFKA ESPACIO TEATRAL,-58.43056537,-34.60483184,cultural center,12
1837,EL PORTON DE SANCHEZ,-58.41350094,-34.59873393,cultural center,12
1838,ESCUELA DE CERAMICA N1 DE N2,-58.41853281,-34.61032678,cultural center,12
1839,"ESCUELA DE DANZAS ""CURSO JUVENIL"" N6 DE 7",-58.42757542,-34.60946448,cultural center,12
1840,ESCUELA SUPERIOR DE MUSICA (SADEM),-58.41780371,-34.61566707,cultural center,12
1841,ESPACIO CALLEJON,-58.41728585,-34.60223431,cultural center,12
1842,ESPACIO MOEBIUS,-58.41816551,-34.60395484,cultural center,12
1843,ESPACIO SOCIAL Y CULTURAL COMUNARTE,-58.42015364,-34.61513867,cultural center,12
1844,ESQUINA HOMERO MANZI,-58.41633475,-34.62538787,cultural center,39
1845,ESQUINA HOMERO MANZI.,-58.41633475,-34.62538787,cultural center,39
1846,ESQUINA OSVALDO PUGLIESE,-58.41629015,-34.62426754,cultural center,39
1847,FLORIDA,-58.41605258,-34.62479255,cultural center,39
1848,FM LA TRIBU FM 88.7,-58.43044636,-34.60464275,cultural center,12
1849,FRAY MOCHO,-58.41791274,-34.60688697,cultural center,12
1850,FUNDACION GUTENBERG,-58.42694651,-34.61600399,cultural center,12
